scene	code_index	zh_body
SEEN6425	1329	「你会怎么做？＊Ｂ？」
SEEN6425	1477	「春原-先生说不用开枪」
SEEN6425	1480	「这样的话,你就能玩了＊Ａ」
SEEN6425	1483	「这样的话,你就能玩了＊Ｂ」
SEEN6425	1504	「我们为什么不帮忙呢？春原- 长官＊Ａ？」
SEEN6425	1507	「我们为什么不帮忙呢？春原- 长官＊Ｂ？」
SEEN6425	1528	「＊Ａ. ＊Ａ！」
SEEN6425	1531	「＊Ｂ. ＊Ｂ！」
SEEN6425	1614	「很抱歉总是让你这么做」
SEEN6425	1616	「绝对不行！」
SEEN6425	1632	二人坐石阶.
SEEN6425	1648	「吃饭吧」
SEEN6425	1650	「当然」
SEEN6425	1666	嚼嚼…
SEEN6425	1668	…嚼嚼嚼…
SEEN6425	1673	我吃午饭的时候古河这边
SEEN6425	1675	如此安乐. 我觉得冷静…
SEEN6425	1677	现在没什么可工作的,但是…
SEEN6425	1679	慢慢来 除非我找到东西 否则看起来不会那么糟
SEEN6425	1681	不过…
SEEN6425	1697	「哟」
SEEN6425	3409	$S065[呼喊声]
SEEN6426	572	我给他一拳
