scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN4430	1196			・き	 now
SEEN4430	1199			・な	, all
SEEN4430	1202			・さ	 right
SEEN4430	1205			・い～っ！	?!
SEEN4430	1326			じゃなくて、設立してもいない演劇部にいらぬ悪評が立つのも避けたい。	No, wait. It's not even founded yet. All the more reason to avoid any notoriety.
SEEN4430	1692			と思うぞ。たぶん」	I think. Maybe.
SEEN4430	2042	杏	杏	「あんたねえ…	`Kyou@You know... 
SEEN4430	2044			ほんっっとに、甘やかしなんだから」	you keep spoiling her.
SEEN4430	2645	男	男人	「…あの時……	`Man@Back then... 
SEEN4430	2647			……我々……	...we... 
SEEN4430	2649			……痛恨の極み…」	...pains us to...
SEEN4430	2651	男	男人	「博士の研究…	`Man@Dr. Ichinose's research... 
SEEN4430	2653			…偉大な………	...was a great... 
SEEN4430	2655			………関係がない…」	...it doesn't matter...
SEEN4430	3120	杏	杏	「いい？　これはイベントチャンスなのよ。	`Kyou@Listen. This is your chance. 
SEEN4430	3122			『こわいから家まで送ってほしいの』	❝I'm scared so I want you to walk me home.❞ 
SEEN4430	3124			って可愛い声で言うのよほら」	Say that to him in a cute voice.
SEEN4501	826			立ち話もそこそこに、ぱたぱたと走り去っていった。	We only exchange those few words before she runs off.
SEEN4501	828			友達ってのはいいよなと、他人事のように思う。	Having friends must be nice.
SEEN4501	833			ばしんっ!!	*Slap*
SEEN4501	857	杏	杏	「ええもちろん。明日もあさっても乱暴よあたしは	`Kyou@Yes, of course. I'll be violent tomorrow and the day after that, too.
SEEN4501	881			　誰がバカだよ！	And who are you calling stupid?! 
SEEN4501	883			　そしておまえの調子はのっけからいつも通りだっ！」	 You're acting exactly the same as me!
SEEN4501	1081	＊Ｂ	＊Ｂ	「おまえって、そういう根回しほんとに得意だよな」	`＊Ｂ@You're really good at political stuff like that, huh?
SEEN4501	1097	杏	杏	「じゃ、あんたの方も頼むわね～」	`Kyou@Well, I'm counting on you to do your job, okay?
SEEN4501	1113			言うだけ言って、杏はさっさと引き揚げていった。	After saying that, Kyou walks away.
SEEN4501	1115	＊Ｂ	＊Ｂ	「仕方ねーなー…」	`＊Ｂ@Oh fine...
SEEN4501	1117			早速候補者選定を開始する。	I decide to look for candidates.
SEEN4501	1119			しかしこれは、『一緒に地獄を見てくれ』という依頼に他ならない。	I realize that I'm asking people to go through hell with me.
SEEN4501	1121			そういう特殊任務をやらせたら右に出る者はない、ひとりの漢の顔が浮かんだ。	One person who'd be perfect for a special mission like this comes to mind.
SEEN4501	1123			視線を向けると、誰も座っていない机があった。	I look toward his desk, but no one is there.
SEEN4501	1125			呑気にパンを買いに行ってるのだろう。	He must have gone out to buy some bread or something.
SEEN4501	1173			ポスターを広げ、画鋲を受け取る。	I unroll the poster and ready the thumbtacks.
SEEN4501	1175			ぷすっ、ぎゅ～～…ぷすっ、ぎゅ～～。	*Sput* *Grip* *Poke* *Sput* *Grip*
SEEN4501	1177			　ぷすっ、ぎゅ～～…ぷすっ、ぎゅ～～。	 *Sput* *Grip* *Poke* *Sput* *Grip*
SEEN4501	1314	春原	春原	「前に図書室で思いっっっっっっっっっっっっっっ	`Sunohara@Back at the library, she toooootally 
SEEN4501	1316			きりシカトされたし」	ignored me.
SEEN4502	1236	杏	杏	「なんでやねんっ、	`Kyou@Whatcha talking 'bout? 
SEEN4502	1238			アホちゃうか～、	What are you, stupid?! 
SEEN4502	1240			えーかげんにせいっ！　	Cut it out! 
SEEN4502	1242			もうええわっ！　	I've had enough of you! 
SEEN4502	1244			どないやねーんっ！」	What the hell?!
SEEN4502	1260	杏	杏	「周り中から寄ってたかってボッコボコに裏手チョップよ？」	`Kyou@You'll get a backhand chop from all directions.
SEEN4502	1408	＊Ｂ＆杏	＊Ｂ＆杏	「こ	`＊Ｂ & Kyou@Sc
SEEN4502	1411			っわ	aaaa
SEEN4502	1414			ぁぁぁ～～	aaaaaaa
SEEN4502	2728	ことみ	琴美	「うん。	`Kotomi@Okay. 
SEEN4502	2730			ええとね…	Um... 
SEEN4502	2732			もしよかったらなんだけど…」	if it's all right with you...
SEEN4502	2750	ことみ	琴美	「お休みの日に、ふたりで遊びに行きたいの」	`Kotomi@I want the two of us to go somewhere during the break.
SEEN4502	2914			のはずの視線を浴びつつ、俺はゆっくりと答えた。	I answer her slowly.
SEEN4503	150			陽射しは汗ばむほどで、蝉の声が聞こえてもおかしくないぐらいだった。	The sunshine is harsh and I work up a sweat. I can almost hear the sounds of summer creeping in.
