scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN4511	1338			って、ちょ…放しなさいよ！　あんたどっちの味方なのよっ!!」	Hey, let me go! Whose side are you on?!
SEEN4511	1962			やはり、星のかけらだった。	 I'd say it's like a fragment of a star.
SEEN4512	51			ようやく思い出してきた。	I'm starting to remember.
SEEN4512	53			花壇の土を出し終わった後に、その場に寝ころんで休憩していた。	After digging up the soil in the flower bed, I sat down and rolled over onto my side to rest.
SEEN4512	55			そのあと、俺は…	And after that, I...
SEEN4512	57			俺は…	I...
SEEN4512	61			記憶がおかしい。	My memory is failing me.
SEEN4512	63			寝ていて肌寒かったから、上着を取りに行った…んだっけ？	I was on the ground and I was cold, so I went to... grab my jacket?
SEEN4512	68			捕まえようとした夢の尻尾が、するりと身をかわして逃げていった。	The tail of the dream slips through my grasp just as I'm about to catch it.
SEEN4512	1815			もう一度、唇を塞ぐ。	I cover her lips with mine again.
SEEN4512	1817			もっと強く、ことみを抱きしめる。	I hug Kotomi even closer.
SEEN4512	1819			俺はここだから、と。	I try to tell her that I'm right here.
SEEN4512	1821			ことみの声、ことみの髪、ことみの温もり、ことみの感触…	Kotomi's voice, Kotomi's hair, Kotomi's warmth, Kotomi's touch...
SEEN4512	1823			ずっと憶えておくために。	I try to etch everything into memory.
SEEN4512	1825			たとえ俺が、この世界からいなくなっても。	Even if I disappear from this world...
SEEN4512	1827			俺という存在が、いつか消えてなくなったとしても。	Even if my entire existence vanishes completely...
SEEN4512	1829			ずっとずっと昔から、俺とことみはひとつだったんだ、と…	I want to tell Kotomi that we've been together since a long time ago...
SEEN4512	1856			そして…	And...
SEEN4512	1858			俺たちは、並んで床に座っていた。	We sit down on the floor, side by side.
SEEN4512	1860			ふたり素足のまま、肩を触れ合わせて、黄金色に染まっていく庭を眺めていた。	We're both barefoot and our shoulders are touching as we watch the garden turn to gold in the light.
SEEN4512	1909			唇をそっと離し、もう一度塞ぐ。	Our lips separate and touch again.
SEEN4512	1911			もっと強く、ことみを抱きしめる。	I hug Kotomi even closer.
SEEN4512	1913			ずっと憶えておくために。	I try to etch everything into memory.
SEEN4512	1915			たとえ俺が、この世界からいなくなっても。	Even if I disappear from this world...
SEEN4512	1917			俺という存在が、いつか消えてなくなったとしても。	Even if my entire existence vanishes completely...
SEEN4512	1919			ずっとずっと昔から、俺とことみはひとつだったんだ、と…	I want to tell Kotomi that we've been together since a long time ago...
SEEN4512	1946			そして…	And...
SEEN4512	1948			俺たちは、並んで床に座っていた。	We sit down on the floor, side by side.
SEEN4512	1950			ふたり肩を触れ合わせて、黄金色に染まっていく庭を眺めていた。	We're both barefoot and our shoulders are touching as we watch the garden turn to gold in the light.
SEEN4512	1953			子供の頃からずっと、そうしていたように。	Just like how we did when we were kids.
SEEN4512	1955			ことみは、なにも言わなかった。	Kotomi doesn't say anything.
SEEN4512	1957			光と風が、一秒ごとにやさしくなっていく。	The light and the wind are becoming softer by the second.
SEEN4512	1959			引き寄せられるように、ことみが立ち上がる。	As if drawn to it, Kotomi stands up.
SEEN4512	1962			そうして、庭に降り立った。	She walks into the garden.
SEEN4512	1985			ことみの素足が草に触れた。	Kotomi's bare feet touch the grass.
SEEN4512	1987			秘密をささやくように、長い髪が膨らんだ。	As if whispering a secret to me, her long hair floats in the breeze.
SEEN4512	1989			俺もその後に続いた。	I follow after her.
SEEN4512	1991			ことみは静かに息を吸い…ゆっくりと庭を見わたした。	Kotomi quietly breathes in... and then looks around the garden.
SEEN4513	1919			 If you find this suitcase, 	 If you find this suitcase, 
SEEN4513	1921			\nplease take it to our daughter. 	\nplease take it to our daughter. 
SEEN4513	1923			\nK&M Ich	\nK&M Ich
SEEN5418	60			生徒の要望に応え、別の階に大きな図書室が設けられると……	In response, the school constructed another, much bigger library on a different floor.
SEEN5418	62			ここはそこに入りきらない書籍を保管しておくだけの資料室となった。	As a result, this place was demoted to a reference room to store books deemed unnecessary to the new library.
SEEN5418	701	＊Ｂ	＊Ｂ	「違うっ！」	`＊Ｂ@Wrong!
SEEN5418	931	＊Ｂ	＊Ｂ	「あのさ…」	`＊Ｂ@You know...
SEEN5418	1147			最後にそう告げて、資料室を後にした。	Saying these words, I leave the reference room behind.
SEEN5418	1273			派手に横になって寝るつもりだったが、人が出入りするところではそれもしづらい。	I wanted to lie down and let it all loose, but if there are people coming here, it's just not the best thing to do.
SEEN5418	1275			教室に戻ることにした。	Fine, class it is then.
SEEN5418	1280			寝に来たんだから、意地でも寝ていこう。	I'm not the kind of man to back down on my word. I'll sleep here no matter what.
