scene	code_index	zh_body
SEEN1428	5109	「＊Ａ，这样说得小风像动物一样。」
SEEN1428	5112	「＊Ｂ，这样说得小风像动物一样。」
SEEN1428	5724	「＊Ａ，请好好听我说。」
SEEN1428	5727	「＊Ｂ，请好好听我说。」
SEEN1428	6304	「怎么了，＊Ａ？」
SEEN1428	6307	「怎么了，＊Ｂ？」
SEEN1428	6976	「怎么了，＊Ａ？」
SEEN1428	6979	「怎么了，＊Ｂ？」
SEEN1428	7098	原来是笨蛋吗…
SEEN1428	8048	「怎么了，＊Ａ？」
SEEN1428	8051	「怎么了，＊Ｂ？」
SEEN1428	8148	「刚才还想让海星和团子打一架的＊Ａ就别说这种话了。」
SEEN1428	8151	「刚才还想让海星和团子打一架的＊Ｂ就别说这种话了。」
SEEN1428	8188	「嗯。」
SEEN1428	8195	「嗓子也渴了…去食堂吧。」
SEEN1428	8211	「好。」
SEEN1428	8251	大概都累了，大家一言不发地喝着果汁。
SEEN1428	8253	「唉…这可怎么办才好…」
SEEN1428	8269	「我觉得…团子大家族就很好啊…」
SEEN1428	8385	「＊Ａ。」
SEEN1428	8388	「＊Ｂ。」
SEEN1428	9154	「＊Ａ，请帮春原看看伤口。」
SEEN1428	9157	「＊Ｂ，请帮春原看看伤口。」
SEEN1428	9210	　砰！
SEEN1429	85	「啊，＊Ａ。欢迎。」
SEEN1429	88	「啊，＊Ｂ。欢迎。」
SEEN1429	322	「秋…
SEEN1429	324	秋生…」
SEEN1429	381	「$S065不、不啊啊啊啊啊啊啊啊————!!$S」
SEEN1429	520	「不，＊Ａ是客人。」
SEEN1429	523	「不，＊Ｂ是客人。」
SEEN1429	762	「$S065不啊啊啊——！　疼死我了啊啊啊——!!$S」
SEEN1429	1423	真的在那里吗？」
SEEN1429	1770	「$S065不啊啊啊——！　疼死我了啊啊啊——!!$S」
SEEN1429	1837	「那个，＊Ａ！」
SEEN1429	1840	「那个，＊Ｂ！」
SEEN1429	1939	「＊Ａ也可以陪我一起待着吗？」
SEEN1429	1942	「＊Ｂ也可以陪我一起待着吗？」
SEEN1429	2426	「晚饭，＊Ａ也留下来一起吃吧。」
SEEN1429	2429	「晚饭，＊Ｂ也留下来一起吃吧。」
SEEN1429	2773	就这样睡到吃晚饭的时候吧。
SEEN1430	460	$S065$SU000「啊、
SEEN1430	890	$S065$SU000「啊、
SEEN1430	946	「创…创伤要复发了…」
SEEN1430	962	$S065$SU000「啊、
SEEN1430	1507	「嗯，帅气的地方也很像。」
SEEN1430	1526	「那个，＊Ａ。」
SEEN1430	1529	「那个，＊Ｂ。」
SEEN1430	1719	「嗯。关系好得很，每天都打打闹闹。」
SEEN1430	1933	「那个，＊Ａ。」
SEEN1430	1936	「那个，＊Ｂ。」
SEEN1430	2008	…总觉得有点不好意思。
SEEN1430	2060	$S065$SU000「啊…
SEEN1430	2068	$S065啊啊啊啊啊————!!」
SEEN1430	2676	咚!!
SEEN1430	2678	春原突然从视野中消失了。
SEEN1430	2680	取而代之，一只海星掉在走廊上。
SEEN1430	2682	杏气势汹汹地走了过来。
SEEN1430	3192	「是＊Ａ的朋友吗？」
SEEN1430	3195	「是＊Ｂ的朋友吗？」
SEEN1430	4425	「总觉得＊Ａ在让本来就很累的小风变得更累。」
SEEN1430	4428	「总觉得＊Ｂ在让本来就很累的小风变得更累。」
SEEN1430	4507	「没有，我就是觉得用那么小的鼻子呼吸，应该很累吧。」
SEEN1430	4661	「没错。如果＊Ａ没有那么失礼，应该就不会听到别人这么说了。」
SEEN1430	4664	「没错。如果＊Ｂ没有那么失礼，应该就不会听到别人这么说了。」
SEEN1430	4666	「我从来没有被人这么说过。」
SEEN1430	5306	「＊Ａ也是三年级，所以三年级的朋友一定有很多。」
SEEN1430	5309	「＊Ｂ也是三年级，所以三年级的朋友一定有很多。」
SEEN1501	499	４、
SEEN1501	501	３…」
SEEN1502	1680	我重新打起精神，一个人面对着名册。
SEEN1502	1682	不过到头来，我能拜托的老师也只有一个。
SEEN1502	1759	『…等』\n…咔嚓！
SEEN1502	1761	他好像还想说什么，不过我已经挂了。
SEEN1503	97	风子东张西望地看着空无一人的走廊。
SEEN1503	113	「可是，为什么休息日学校还开着呢？」
SEEN1503	115	「反正是老师偷懒，忘记关门了吧？」
SEEN1503	131	「那就得告诉他们才行。不然会有小偷进来的！」
SEEN1503	133	「不…没关系啦。」
SEEN1503	149	「咦？为什么呢？」
SEEN1503	151	「一定是命运安排吧。」
SEEN1503	153	「因为我们想帮这家伙做点什么，所以神才特意给我们准备了这个机会…」
SEEN1503	169	「那就要感谢神了。」
SEEN1503	171	「嗯。」
