scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN6800	8994			その先…かごの一番上に、渚の下着が小さく丸めて置かれていた。	Just ahead of me... I find Nagisa's underwear balled up at the top of a crate.
SEEN6800_1	436	＊Ｂ	＊Ｂ	「＊Ａっす」	`＊Ｂ@My name's ＊Ａ.
SEEN6800_1	470	＊Ｂ	＊Ｂ	「１８っす」	`＊Ｂ@I'm 18.
SEEN6800_1	1829	渚	渚	「そして、がんばってください」	`Nagisa@And keep doing the best you can.
SEEN6800_1	1845	渚	渚	「その…	`Nagisa@For... 
SEEN6800_1	1847			わたしのために」	my sake.
SEEN6800_1	2101	渚	渚	「ご飯のおかずを…	`Nagisa@What about taking our dinner... 
SEEN6800_1	2103			口移しで…なんて…どうですか…」	And... feeding it to you... by mouth...?
SEEN6800_1	4729			俺は、交際相手に『この人はダメです』と宣言されたようなものなのだから…。	The girl that I'm seeing essentially just announced that I'm useless...
SEEN6800_1	4818			体は…正常だぞ」	The body is fine....
SEEN6800_1	5077	秋生	秋生	「おまえが知らねぇわけねぇだろっ」	`Akio@Of course you'd be able to tell me!
SEEN6800_1	5536			この人は…。	He is...
SEEN6800_1	6070	渚	渚	「我慢してもらうこと…	`Nagisa@There's no reason... 
SEEN6800_1	6072			ないです…」	you have to...
SEEN6800_1	6083	渚	渚	「どうしますか…」	`Nagisa@What should we do...?
SEEN6800_1	6169			俺はこれ以上ない幸せな気分になる。	for me to feel happier than I've ever felt before.
SEEN6800_1	6181			そのままじっとしていた。	Nagisa stays there, still.
SEEN6800_1	6267	渚	渚	「＊Ｂくん…その…	`Nagisa@＊Ｂ-kun, didn't you, um... 
SEEN6800_1	6269			エッチなことしたくなかったですか…」	want to do dirty things...?
SEEN6800_1	7161			片づけを済ませた後、俺は考える。	Once I clean up, I start to think.
SEEN6800_1	7163			これから、何をしよう。	What should I do now...
SEEN6800_1	7165			そもそも俺には、趣味というものがなかった。	It's not like I have any hobbies.
SEEN6800_1	7167			映画だって見ないし、音楽も聴かない。スポーツもしなければ、車にも乗らない。	I don't watch movies, and I don't listen to music. I don't play any sports either, nor do I drive a car.
SEEN6800_1	7169			よくよく考えてみると…	When I really think about it...
SEEN6800_1	7171	＊Ｂ	＊Ｂ	（…なんて俺は、退屈な人間なんだろう）	`＊Ｂ@(...I'm a really boring guy, aren't I?)
SEEN6800_1	7173			よくもまあ、こんな奴を好いてくれる女の子がいたものだ…。	I'm amazed that there was a girl out in the world who would bother to fall in love with me...
SEEN6800_1	7175			趣味を見つけるのもいいことかもしれなかったが、今日はたまたまできたひとりの時間だ。	While it may be a good idea to find myself a hobby, days when I'm all alone like today are rare ones.
SEEN6800_1	7177			そうそうあるわけではないから、ひとりの趣味を作ったとしても、続くはずもなかった。	Since this isn't a frequent occurrence, even if I did pick up a solo hobby or something like that, I wouldn't keep at it for long.
SEEN6800_1	7179	＊Ｂ	＊Ｂ	（なら、今日一日を、なんとか乗りきろう…）	`＊Ｂ@(Then I'll just have to figure out how to make it through today...)
SEEN6800_1	7181			さて、何をして乗りきるか。	So, what should I do to kill the time?
SEEN6800_1	7190			テレビを付ける。	I turn on the TV.
SEEN6800_1	7192			チャンネルを一通り替えてみるも、面白そうな番組はやっていなかった。	While I go through all of the channels, I don't see any programs that look interesting.
SEEN6800_1	7194	＊Ｂ	＊Ｂ	（こんな時間じゃな…）	`＊Ｂ@(Yeah, not at this hour...)
SEEN6800_1	7196			画面には、フィットネスをする女性が映し出されていた。	On the screen are images of women doing a workout routine.
SEEN6800_1	7246	＊Ｂ	＊Ｂ	「はぁ…はぁ…」	`＊Ｂ@*Pant* *Pant*
SEEN6800_1	7252	＊Ｂ	＊Ｂ	「はぁ…」	`＊Ｂ@*Sigh*
SEEN6800_1	8304	＊Ｂ	＊Ｂ	「エプロンだけの日」	`＊Ｂ@Apron only day.
SEEN6800_1	8322	＊Ｂ	＊Ｂ	「いや、おまえがエプロン一枚だけで、ご飯を作ってくれる日なのかなって」	`＊Ｂ@I thought today might be an apron-only day as you make me food.
SEEN6800_1	8410	＊Ｂ	＊Ｂ	「ああ、悪い。正直、ぼーっとしてた。仕事のこと、考えててさ」	`＊Ｂ@Yeah, sorry. I had zoned out because I was thinking about work.
SEEN6800_1	8730	芳野	芳野	「はい、芳野です。	`Yoshino@Yes, this is Yoshino. 
SEEN6800_1	8732			………代わります」	...I'll put him on.
SEEN6800_1	9279			液晶のモニターには……	On the LCD monitor...
SEEN6800_1	9281			工事内容が書かれた黒板とスケールを添えられた絶縁管など、工程表に書かれていた内容が映し出されていた。	...A blackboard with our work schedule written on it, varnished tubes with rulers next to them, and details of what had been performed were displayed.
SEEN6800_1	10191			引きずられるようにして、部屋を後にする。	The old man essentially drags me out of the apartment.
SEEN6800_1	10285	秋生	秋生	「甘いねぇ…」	`Akio@How cute...
SEEN6800_1	10287			オッサンの飛び退いた場所、そこに白い棒を振り下ろした格好の中年男性がうずくまっていた。	$S000,0I look at the spot where the old man was before he jumped out of the way, and I see a middle-aged man crouching there, having swung a white rod-shaped object.
SEEN6800_1	10305			さらに棒を横に薙ぐ。	Next, he heaves the rod to the side.
SEEN6800_1	10307			オッサンがその上を飛んだ。	The old man leaps above it.
SEEN6800_1	10309	謎の男	神秘男人	「はっ！　はっ！　はっ！」	`Mysterious man@Haah! Haah! Haah!
SEEN6800_1	10311	秋生	秋生	「ふんっ、ふんっ、ふんっ」	`Akio@Hmph! Hmph! Hmph!
SEEN6800_1	10313			次々と繰り出される攻撃をぎりぎりのところでかわしていくオッサン。	The old man just barely dodges the sequence of attacks.
SEEN6800_1	10315			そして…	And then...
SEEN6800_1	10581			うまく乗せられている気もするが、こんなことで渚を守っていけないなんて言われたくない。	While I feel like he's tricked me into saying ❝yes,❞ I don't want him to say that I won't be able to protect Nagisa over something like this.
SEEN6800_1	10583			それに勝てばいいんだ。勝てば。	And I just have to win. That's all.
SEEN6800_1	10807	＊Ｂ	＊Ｂ	「すんげぇしてるよ…」	`＊Ｂ@It's too late for that...
SEEN6800_2	159	＊Ｂ	＊Ｂ	「はあ」	`＊Ｂ@I see.
SEEN6800_2	1529			芳野さんが登った電柱はドラム缶みたいなトランス（変電機）があり……	There's a large, drum-like transformer on the pole  Yoshino-san climbs up;
SEEN6800_2	1531			そちらでショートしてないか、ヒューズは大丈夫か、などを調べていた。	With jobs like this, we normally check whether or not there are any shorts and if the fuses are all right.
SEEN6800_2	1678	＊Ｂ	＊Ｂ	「芳野さんに褒められたの、初めてな気がしますよ」	`＊Ｂ@I want to say that's the first time you've ever praised me.
SEEN6800_2	1680	＊Ｂ	＊Ｂ	「俺、上達してるってことですよね」	`＊Ｂ@So that means I'm getting better?
SEEN6800_2	1683	芳野	芳野	「毎日同じことやってるんだからな、当然だろ」	`Yoshino@Of course you are. You're doing the same thing every day.
SEEN6800_2	1687			ずっと違和感のあったこの場所。	I'd felt out of place for so long here.
SEEN6800_2	1729			新しく手に入れた場所だった。	And the place I just acquired.
SEEN6800_2	1855			……あれ、芳野さん、持ってなかったですか？」	...Huh? Did you not bring some, Yoshino-san?
SEEN6800_2	1907	芳野	芳野	「４センチ出してれば、どっちでもできる。覚えておけ」	`Yoshino@If you leave four centimeters, you can do either. Remember that for later.
SEEN6800_2	1931			いや３８のラッピング、取ってくれ。長さは……」	No, get me thirty-eight wrapping. For the length...
SEEN6800_2	2322			本当に、嬉しかった。	I'm truly happy.
SEEN6800_2	3906			がんば…りま…す…」	to get... better...
SEEN6800_2	4309	＊Ｂ	＊Ｂ	「それに、劇団のほうも、今回っきりってわけじゃないだろ？」	`＊Ｂ@And it's not like this is the troupe's final performance or anything, right?
SEEN6800_2	4311	＊Ｂ	＊Ｂ	「旗揚げってぐらいだから、これからなんだよ」	`＊Ｂ@If this is how they're celebrating getting started, that means they've got a lot of dates ahead of them.
SEEN6800_2	5256			いや、またその顔になってるし…。	Now you're making that face again...
SEEN6800_2	5258			渚の知らない一面が見られたようで、得した気がした一日だった。	I feel like I got to see a new side of Nagisa today, which makes the day a net positive in my book.
SEEN6800_2	5322			そして、６月が終わり…	Then June ends...
SEEN6800_2	5342			そうして慌ただしい時間が過ぎた。	But not before I experience many more hectic days.
SEEN6800_2	5363			そして、６月も終わり…	June ends too...
SEEN6800_2	5420			仕事も順調に進んでいた６月。	Work goes well over the course of the month.
SEEN6800_2	5441			そして、６月も終わり…	June ends too...
SEEN6800_2	5446			５月が過ぎ、６月が終わり…	May passes, then June comes to an end.
SEEN6800_2	5485			梅雨も明ける頃。	Just as the $K64rainy season$K0 finishes up...
SEEN6800_2	5580	渚	渚	「いえ、違いますっ」	`Nagisa@No, that's not it!
SEEN6800_2	5596	渚	渚	「あ、いえ…	`Nagisa@Er, no... 
SEEN6800_2	5598			欲しくないわけではないです…」	It's not that I don't want one...
SEEN6800_2	6370			どうしようもないことでも…。	something as stupid as this...
SEEN6800_2	6510			悪いな」	I'm sorry.
SEEN6800_2	6812	親父	父亲	「ああ…	`Father@Oh... 
SEEN6800_2	6814			今は？」	What about now?
SEEN6800_2	6864	親父	父亲	「ほぅ…	`Father@Huh... 
SEEN6800_2	6866			＊Ｂくんも、ついに…」	So ＊Ｂ-kun, you finally...
SEEN6800_2	6868	親父	父亲	「それは、よかったよかった」	`Father@Well, that's just great to hear.
SEEN6800_2	7092			止まっていた。	but stops before she can say anything.
SEEN6800_2	8124			渚…）	Nagisa...)
SEEN6800_2	8179			なんでもない」	It's nothing.
SEEN6800_2	8338			今も。	Even now?
SEEN6800_2	8498			親父のことで悩んで…」	I'd still be worried because of my father...
SEEN6801	257	秋生	秋生	「見るか？	`Akio@Wanna see? 
