scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN0419	786			こいつらのほとんどは、ここが本を読むところだなんて思ってもいないだろう。	(Most of them probably don't see the library as a place to read books.)
SEEN0419	788			自分のことは棚に上げて、そう思う。	I conveniently ignore my own shortcomings as I think this.
SEEN0419	791			床に座り込んで弁当を食べている少女なんて、当然いるはずもない。	Naturally, there's no girl inside sitting on the floor and eating her lunch.
SEEN0419	794			もちろん、俺はそれ以上に場違いだった。	And of course, I'd be even more out of place than her if I were to go inside.
SEEN0419	808			それと、もうひとつ気になる奴が…。	There is one other person I wonder about, though...
SEEN0419	810			隣の部屋を覗く。	I look in the classroom next door.
SEEN0419	814			ドア越しに中を覗く。	I check inside, through the door.
SEEN0419	817			相変わらずいる。	As always, she's there.
SEEN0419	850	＊Ｂ	＊Ｂ	（帰るか…）	`＊Ｂ@(I guess I'll go home...)
SEEN0419	854	＊Ｂ	＊Ｂ	（帰るか…）	`＊Ｂ@(I guess I'll go home...)
SEEN0420	125			結局あそこなのか…。	I guess I'm going to end up at the same place as always...
SEEN0420	132			陽気が穏やかだろうが、関係なかった。	The sun may be shining gently, but that didn't make a difference.
SEEN0420	231			いびきだけが聞こえ続ける。	All I get in reply are the snores of a guy, who when sleeping, sounds like that of a domestic truffle hog sniffing out a prized patch of mushroom-y goodness.
SEEN0420	233			熟睡しているようだった。	He's sound asleep.
SEEN0420	502			じゃなくてゲームブックだった。	Wait, it's a choose-your-own-adventure book.
SEEN0422	447	春原	春原	「そうだな…	`Sunohara@Yeah... 
SEEN0422	449			家庭教師なんていいじゃん？」	How does me being a home tutor sound?
SEEN0422	2750	春原	春原	「まぁ、そう慌てるなって」	`Sunohara@Don't get so flustered.
SEEN0422	3337			木製の星。	is a wooden star.
SEEN0423	67			このまま歩いていけば、受けるのは三時間目の授業からということになる。	If I walk to school from here, I'll start the day during third period.
SEEN0423	90			この坂を共に登った、女の子のことを。	That girl I climbed this hill with.
SEEN0423	93			確か…古河といった。	I think her name was... Furukawa.
SEEN0423	96			もう、あの不安げに立ち尽くす姿を見ることはなかった。	I haven't seen her here for a while.
SEEN0423	98			最初の一歩は誰だって勇気がいる。	First steps take courage for anyone.
SEEN0423	100			けど、踏み出したなら、追い立てられるような日の中で、きっと見つけてゆける。	But once you take them, life begins to drive you forward.
SEEN0423	102			目新しい、たくさんのことを。	From there, you're able to find a world filled with fresh and new things.
SEEN0423	104			俺のように…	Just as long as you're not like me... 
SEEN0423	106			もう、追い立てられることからも、逃げ出してしまった後でなければ。	someone who's already run away from those things that push you.
