scene	code_index	zh_body
SEEN5426	2581	空椅子只会让我想起他
SEEN5426	2583	以后，再也不能一起犯傻、一起笑了…。
SEEN5428	2266	最后,我们只能坐在角落里观看人群引起的骚动.
SEEN5428	2284	最后,我们只能坐在角落里观看人群引起的骚动.
SEEN5428	2287	看着普通女孩在一群混混中微笑…
SEEN5428	2289	看见这么神秘的景象
SEEN5430	2714	「年轻的男孩…
SEEN5430	2716	你是鲜花的种子」
SEEN5430	2718	「你会被风吹走去长途旅行」
SEEN5430	2734	「你会到达新的地方 并有新的遭遇」
SEEN5430	2754	你的鼻涕泡出来」
SEEN5430	3953	（那是谁？）
SEEN5430	4716	这是生活在这个世界上的基本规则,我相信每个人都已经厌倦了听到它.
SEEN5430	4718	但来自宫泽同样的词听起来也令人难以置信
SEEN5430	6275	「你确定自己能回家吗？」
SEEN5430	6450	「我不介意,所以抬起你的头」
SEEN5430	7151	这似乎不是原因
SEEN5430	7264	「帕钦科商店…
SEEN5430	7266	不允许未成年顾客」
SEEN5430	7282	「哦～！哦～！哦～！哦～！哦～！」
SEEN5430	7531	「真恶心！」
SEEN5430	7935	扑通。
SEEN5430	8098	「你… 简直…
SEEN5430	8100	发生在我身上的最糟糕的事…」
SEEN5430	8512	「不,这不是它。 我真的很感激你说的」
SEEN5430	8514	「但我不觉得烦恼…
SEEN5430	8530	是吗？ 我想说的是…」
SEEN5430	8548	「那个，非常感谢。」
SEEN5430	8564	一半快乐,一半尴尬,宫泽不得不低头隐藏她的脸红。
SEEN5430	8566	我释放出一口气的救济, 知道我的危险时刻 没有导致任何灾难。
SEEN5430	8568	举手向她道别,我转脚进入教室.
SEEN5430	8572	我对她说的 可能只是因为我的自我满足…
SEEN5430	8574	这就是她一直生活到现在。
SEEN5430	8576	她现在有需要我支持的理由吗？
SEEN5430	8578	我忍不住要问
SEEN5430	14401	那它就呆在那里,好像看着宫泽还有她的朋友
SEEN5430	14403	我试着把手臂伸向它
SEEN5430	14460	光球轻轻地落在我的手臂上,瞬间消失,仿佛被我手中吸收一样.
SEEN5430	14462	从那里,一个温暖的感觉 扩散到全身。
SEEN5430	14464	我不知道为什么 但我觉得这一定是她现在的感觉
SEEN5430	14550	现在很快…
SEEN5430	14552	不可避免的战争会爆发
SEEN5430	14554	思想贯穿我的大脑。
SEEN5430	14556	*叹息*
