scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN0555	252			スティーブは一命を取り留めた。	Steve manages to escape death.
SEEN0555	259			「あんた、命の恩人だぜ…」\nスティーブがハグを求めてきた。	❝You're my hero...❞\nSteve asks to be hugged.
SEEN0555	269			「もうどこにも行かないって約束して」\n「ああ…」\nＧＡＭＥＯＶＥＲ	❝Promise me you'll never go anywhere.❞\n❝Yeah...❞\nGAMEOVER
SEEN0555	279			えいっ！強引に振り払った。	Urgh! You forcefully shake him off.
SEEN0555	283			地面に倒れこむスティーブ。それを、	Steve falls to the ground, and... 
SEEN0555	285			ぱんぱんぱん！と銃弾が貫いた！	*bang bang bang* Bullets blast through his body!
SEEN0555	293			「危なかったわね、そいつはゾンビだったのよ」\n銃を持った女が現れた。\n「私の名はローズ」	❝That was a close one. That guy's a zombie.❞\nA woman holding a gun appears.\n❝My name's Rose.❞
SEEN0555	295			「ここからは一緒にいきましょう」	❝Let's join up.❞
SEEN0555	305			ローズが仲間になった！	ROSE HAS JOINED YOUR PARTY!
SEEN0555	310			「ふぅ…あなた最高によかったわ」\nそしてけだるい朝を迎えた\nＧＡＭＥＯＶＥＲ	❝Phew... That was amazing.❞\nThen, you greet the rising sun together the next morning.\nGAMEOVER
SEEN0555	320			えいっ！振り払った。	Urgh! You shake her off.
SEEN0555	324			地面に倒れこむローズ。それを、	Rose falls to the ground, and... 
SEEN0555	326			ぱんぱんぱん！と銃弾が貫いた！	*bang bang bang* Bullets blast through her body!
SEEN0555	334			「危なかったでござるな」\n銃を持った忍者が現れた。	❝'Twas certainly was a close call.❞\nA ninja with a gun appears.
SEEN0555	336			「拙者の名はヤイバ。お供するでござるよ」	❝This humble servant's name be Yaiba. I shall accompany you.❞
SEEN0555	339			ヤイバが仲間になった！	YAIBA HAS JOINED YOUR PARTY!
SEEN0666	17	春原	春原	「そこは頷いてくれよっ	`Sunohara@You're supposed to agree there, man! 
SEEN0666	33			…て、頷いてるーッ!?」	...wait, you actually agree?!
SEEN1002	16	＊Ｂ	＊Ｂ	（昨日は失敗したからな…今日は是が非でも飲ませてみせるぞ）	`＊Ｂ@(Yeah, I did fail yesterday, after all... Gotta make her drink it today.)
SEEN1002	90			その風子の鼻の穴にストローの先端を差し込む。	I insert the top of the straw into her nose.
SEEN1002	94	＊Ｂ	＊Ｂ	「はっ！」	`＊Ｂ@Hah!
SEEN1002	96			気合いもろとも、紙パックの腹を押し込んだ。	I ready myself and clench the hand with which I'm gripping the pack of juice.
SEEN1002	98			ちゅうっ！	*Pew*
SEEN1002	202			…飲ませたぞ。	... I made her drink it!
SEEN1002	522			階段を下りる。	I go down the stairs.
SEEN1002	578			販売機で紙パックのジュースを買う。	I take my time choosing the right drink from the vending machine and insert the coins to buy it.
SEEN1002	580			それをいつになく、感慨深く飲む。	I feel like I can really connect emotionally to this drink for a change.
SEEN1003	272			…ついに飲ませた。	... I made her drink it!
SEEN1004	854			…やった	...I did it
SEEN1004	856			…ついに飲ませた。	... I made her drink it!
SEEN1004	863			…って、アホか俺は。	...Am I dumb or something?
SEEN1004	869			どれ。面白いかどうかはわからないが、やってみよう。	Let's see. Not sure if it will be interesting, but why not?
SEEN1004	925			ジュースのパックに差したストローを、その無防備な鼻の穴に挿入。	I insert the juice pack's straw into her defenseless nose.
SEEN1004	927			ぶすっ。	*Sschlurp*
SEEN1005	264	＊Ｂ	＊Ｂ	（本当に、無防備な奴だな…）	`＊Ｂ@(Seriously, just how defenseless can she be...)
SEEN1005	266	＊Ｂ	＊Ｂ	（まぁ、戒めの意味も込めて…）	`＊Ｂ@(Well, gotta do something to warn her...)
SEEN1005	273	＊Ｂ	＊Ｂ	（もう鼻からジュースを飲ませるのは飽きたな…別のいっとこう…）	`＊Ｂ@(Making her drink juice with her nose is getting old... Let's try something else...)
SEEN1005	430			…やった	...I did it
SEEN1005	432			…ついに飲ませた。	... I made her drink it!
SEEN1005	439			…って、アホか俺は。	...Am I dumb or something?
SEEN1005	445			どれ。面白いかどうかはわからないが、やってみよう。	Let's see. Not sure if it will be interesting, but why not?
SEEN1005	501			ジュースのパックに差したストローを、その無防備な鼻の穴に挿入。	I insert the juice pack's straw into her defenseless nose.
SEEN1005	503			ぶすっ。	*Sschlurp*
SEEN1005	2534	風子・女生徒	风子・女生	「って、うわぁーーっ！」\n$w「きゃぁーーーーっ！」	`Fuko & Female Student@Wha... Uwaaaa-!\n$wKyaaaaaaa-!
SEEN1005	2649	＊Ｂ	＊Ｂ	「まぁ、これに懲りて、ぼーっとするのはやめるんだな」	`＊Ｂ@Well, you should learn from this and stop daydreaming constantly.
SEEN1006	55	％Ａ	％Ａ	「＊Ａさん、大きな声出したらかわいそうです」	`％Ａ@＊Ａ-san, don't you feel sorry for her yelling at her like that?
SEEN1006	58	％Ａ	％Ａ	「＊Ｂくん、大きな声出したらかわいそうです」	`％Ａ@＊Ｂ-kun, don't you feel sorry for her yelling at her like that?
SEEN1006	244			…ついに飲ませた。	... I made her drink it!
SEEN1006	265	％Ａ	％Ａ	「＊Ａさんっ、ふぅちゃんが可哀想です」	`％Ａ@＊Ａ-san, you're so mean to Fu-chan.
SEEN1006	268	％Ａ	％Ａ	「＊Ｂくんっ、ふぅちゃんが可哀想です」	`％Ａ@＊Ｂ-kun, you're so mean to Fu-chan.
SEEN1006	453	％Ａ	％Ａ	「＊Ａさんっ、ふぅちゃんが可哀想です」	`％Ａ@＊Ａ-san, you're so mean to Fu-chan.
SEEN1006	456	％Ａ	％Ａ	「＊Ｂくんっ、ふぅちゃんが可哀想です」	`％Ａ@＊Ｂ-kun, you're so mean to Fu-chan.
SEEN1006	1371	％Ａ	％Ａ	「＊Ａさん、大きな声出したらかわいそうです」	`％Ａ@＊Ａ-san, don't you feel sorry for her yelling at her like that?
SEEN1006	1374	％Ａ	％Ａ	「＊Ｂくん、大きな声出したらかわいそうです」	`％Ａ@＊Ｂ-kun, don't you feel sorry for her, yelling at her like that?
SEEN1008	93	風子	风子	「んーっ、むずがゆいですが、何も出てこないです」	`Fuko@Mmm, it feels kind of itchy, but nothing will come out.
SEEN1008	109	風子	风子	「そして、なぜか、喉が潤っています」	`Fuko@And for some reason, Fuko's throat is wet.
SEEN1008	111			…やった	...I did it
SEEN1008	113			…ついに飲ませた。	... I made her drink it!
SEEN1008	125			ぶすっ。	*Sschlurp*
SEEN1008	141	風子	风子	「わっ…」	`Fuko@Wah...
SEEN1008	143			勢いよく突っ込みすぎたか、風子が我に返っていた。	I may have been too forceful. Fuko's regaining her senses.
SEEN1008	159	＊Ｂ	＊Ｂ	（くそぅ…失敗か…）	`＊Ｂ@(Damn... I failed...)
SEEN1008	175	％Ａ	％Ａ	「ふぅちゃん、どうしましたか」	`％Ａ@Is something wrong, Fu-chan?
SEEN1008	191	風子	风子	「なんか、今、鼻がヘンでしたっ」	`Fuko@Nose... feels... strange!
SEEN1008	207	風子	风子	「ちんっ、ちんっ」	`Fuko@*Ppfffff* *Ppfffff*
SEEN1008	209			必死に鼻をかんでいる。	She's desperately blowing her nose.
SEEN1008	237	％Ａ	％Ａ	「＊Ａさん、またふぅちゃんとおでかけですか」	`％Ａ@＊Ａ-san, are you going somewhere with Fu-chan again?
SEEN1008	240	％Ａ	％Ａ	「＊Ｂくん、またふぅちゃんとおでかけですか」	`％Ａ@＊Ｂ-kun, are you going somewhere with Fu-chan again?
SEEN1008	261	％Ａ	％Ａ	「＊Ａさん、ふぅちゃんをどこかに連れていくんですか？」	`％Ａ@＊Ａ-san, are you taking Fu-chan somewhere?
SEEN1008	264	％Ａ	％Ａ	「＊Ｂくん、ふぅちゃんをどこかに連れていくんですか？」	`％Ａ@＊Ｂ-kun, are you taking Fu-chan somewhere?
SEEN1008	283			…％Ａに止められてしまった。	...％Ａ stops me.
SEEN1008	296			別のにするしかない。	Guess I have to try something else.
SEEN1008	305			％Ａに止められるから、無理だった…。	％Ａ's blocking the way. It's impossible...
SEEN1008	312			俺がすり替わろうが、％Ａが残るし、意味がないな…。	Even if I find a replacement for myself, it's meaningless if ％Ａ stays here...
SEEN1008	319			意味がないっての。	I already said it's meaningless!
SEEN1008	332			できねぇっての。	I already said I couldn't do it!
SEEN1008	337			抱いている、というか、今はつついているだが…。	Although she's embracing, or rather, poking on it...
SEEN1008	339			まぁ、いい。	Fine, whatever.
SEEN1008	507			…つん	...*Poke* 
SEEN1008	509			…ぬる。	...*Smush*
SEEN1008	525	風子	风子	「って、$S065わぁーーーーーーーーーっ！$S」	`Fuko@Wha... $S065Wahhhhhhh!$S
SEEN1008	527			大絶叫。	Fuko's screaming at the top of her lungs.
SEEN1008	543			風子はヒトデを手に持つと…	She then picks up her starfish and...
SEEN1008	559			ぱこーーーーんっ！	*Whack*
SEEN1008	622	％Ａ	％Ａ	「ふぅちゃん、落ち着いてください、今の＊Ａさんのたちの悪い冗談ですっ」	`％Ａ@Fu-chan, please calm down. It's just a really bad prank by these two.
SEEN1008	625	％Ａ	％Ａ	「ふぅちゃん、落ち着いてください、今の＊Ｂくんのたちの悪い冗談ですっ」	`％Ａ@Fu-chan, please calm down. It's just a really bad prank by these two.
SEEN1009	199			…ついに飲ませた。	... I made her drink it!
SEEN1009	650			機動戦士のプラモデルだった。	Robot mobile suit plastic models.
SEEN1009	1071	秋生	秋生	「おまえに…	`Akio@A Rainbow... 
SEEN1009	1073			レインボー」	for you.
SEEN1009	1233			味のほうはどうだった…？」	taste?
SEEN1417	28			誰もいないと思っていた場所に、ひとりの女生徒がいた。	 but a young female student sits near the windows.
SEEN1417	168	＊Ｂ	＊Ｂ	「あのさ、ここ、美術部の部室？」	`＊Ｂ@Say, is this the art club's room?
SEEN1417	709	＊Ｂ	＊Ｂ	「いるんだよ。これからは」	`＊Ｂ@Club season's coming up. People are going to start using the rooms around here.
SEEN1417	711	＊Ｂ	＊Ｂ	「だから、怪我が治るまで大人しくしてろ」	`＊Ｂ@That's why you should be patient until your injury heals.
SEEN1417	713	＊Ｂ	＊Ｂ	「それに、そんな怪我じゃ、いいものだってできないぞ？」	`＊Ｂ@Besides, you can't make a decent carving with your hand in that condition, right?
SEEN1417	717	＊Ｂ	＊Ｂ	「怪我が治るまで大人しくしてろ」	`＊Ｂ@Be patient until your hand is healed.
