scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN3514	7676			赤く染まる中庭にたたずむ人影。	In the crimson-tinted courtyard, there stands somebody.
SEEN3514	7678			風に揺れる見覚えのある髪っ！	Her hair flutters among the wind... I recognize that!
SEEN3514	7681	＊Ｂ	＊Ｂ	（――椋っ！）	`＊Ｂ@(―Ryou!)
SEEN3514	7699			疲れなんて無かったように足が動いた。	My legs move as if I am not exhausted at all.
SEEN3514	7701			廊下を走る。	I run down the hallway.
SEEN3514	7703			この先にあるのは辛いシーンだとわかっているのに、足は前へ前へ進む。	Although I know that what awaits me will only be painful, I keep speeding forward.
SEEN3514	7705			別れを告げるために…。	In order to bid her farewell...
SEEN3514	7707			その場所へと走る…。	...I run there...
SEEN3514	7728			風が吹いていた。	The breeze is strong.
SEEN3514	7730			赤い景色の中を、冷たい…冷たい風が吹いていた。	In the red-tinted scenery, cold... cold winds strike my body.
SEEN3514	7732			周りにある緑を揺らし、カサカサと音をたたせながら…。	Just as the leaves around us rustle among the wind...
SEEN3514	7734			身体を取り巻くように…身体の中を通り抜けていくように…。	The wind blows as if it is enveloping me... as if it is slipping past my body...
SEEN3514	7737			心を凍えさすように、風は吹いていた。	...As if it is freezing my heart.
SEEN3514	7997			と胸に強い衝撃がきた。	, I feel a powerful impact on my chest.
SEEN3514	7999			そして、口の中にしょっぱさが広がる。	Then, a briny sensation spreads throughout my mouth.
SEEN3514	8001			濡れた柔らかな感触が唇を塞ぐ。	Something wet and soft is pressed against my lips.
SEEN3514	8004			一瞬何が起こったのか、わからなかった。	For a moment, I can't figure out what is going on.
SEEN3514	8082	＊Ｂ	＊Ｂ	「…え…？」	`＊Ｂ@...Eh...?
SEEN3514	8084			名前が呼ばれた…。	She called me by my name...
SEEN3514	8086			そしてまた唇が塞がれる。	And she squeezes her lips on mine once again.
SEEN3514	8088			頭の中が真っ白になった。	My mind turns blank.
