scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN6801	12034			そうとわかると、俺は勢いよく顔をあげた。	When I realize what it is, I jerk my head up.
SEEN6801	12038			泣き声のする方向…赤ん坊がタオルの上に真っ赤な体を晒しだしていた。	I look toward the crying voice... to find a baby's red body atop a towel.
SEEN6801	12040			俺は一度渚の手を離すと、その子をタオルでくるんで、そっと抱き上げる。	I let go of Nagisa's hand to wrap the child in the towel and gently hold it in my arms.
SEEN6801	12043			そして、また渚の手を握りに戻る。	Next, I go back to hold Nagisa's hand.
SEEN6801	12061	＊Ｂ	＊Ｂ	「渚…」	`＊Ｂ@Nagisa...
SEEN6801	12063			渚は目を閉じていた。	Nagisa's eyes are closed.
SEEN6801	12065			憔悴しきった顔…	Her face is thin and exhausted...
SEEN6801	12067	＊Ｂ	＊Ｂ	「渚…」	`＊Ｂ@Nagisa...
SEEN6801	12069			呼びかける。	I call out to her.
SEEN6801	12071	＊Ｂ	＊Ｂ	「渚ぁ…」	`＊Ｂ@Nagisa...
SEEN6801	12073			目に涙が溜まりだす…	Tears begin to form in my eyes...
SEEN6801	12075			それが零れようとした瞬間。	A moment before they begin to fall―
SEEN6801	12077			手が強く握り直された。	I feel something squeeze my hand and return my grip.
SEEN6801	12079	＊Ｂ	＊Ｂ	「渚！」	`＊Ｂ@Nagisa!
SEEN6801	12113	渚	渚	「わたし…	`Nagisa@I... 
SEEN6801	12115			がんばれました…」	was able to do my best...
SEEN6801	12195	＊Ｂ	＊Ｂ	「な、渚…」	`＊Ｂ@Hey, Nagisa...
SEEN6801	12197	＊Ｂ	＊Ｂ	「待ってくれよ、渚…」	`＊Ｂ@Wait, Nagisa...
SEEN6801	12199	＊Ｂ	＊Ｂ	「もう少し話をしてよう…」	`＊Ｂ@Let's talk a little longer...
SEEN6801	12201	＊Ｂ	＊Ｂ	「聞いてくれてるだけで、いいから…」	`＊Ｂ@You just have to listen...
SEEN6801	12385			いつまでも。	and on.
SEEN6802	1166	早苗	早苗	「違います。わたしと秋生さんと＊Ｂさんと…	`Sanae@No. With me, Akio-san... 
SEEN6802	1168			そして汐とです」	and Ushio.
SEEN6802	1661			待ち合わせ場所を間違えたのだろうか？	Did I forget to meet in the right spot?
SEEN6802	1663			もしや、俺のアパートに向かっていて、すれ違いになったのだろうか？	Could we have accidentally crossed paths as they were headed to my apartment?
SEEN6802	1665			だとしても、鍵が開いてるというのはおかしい。	If that were the case, it seems strange for the door to be unlocked.
SEEN6802	1667			いくら窃盗事件が少ない町だといっても、旅行の前には鍵ぐらいかける。	There may not be many burglaries in this town, but at the very least, you'd still lock your door before you went out of town.
SEEN6802	1669			…嫌な予感がしてきた。	...I start to have a bad feeling.
SEEN6802	1672			俺は勝手に家の中にあがる。	I enter the house without anyone inviting me in.
SEEN6802	1690			居間までくると、テーブルの上に目立つように紙が載せられていた。	Once I get to the living room, I see a piece of paper placed on the table where I'd easily be able to find it.
SEEN6802	1692			書き置きだった。	It's a note that's been left behind.
SEEN6802	1694			それを手にとり、目を通す。	I take it and begin to read it.
SEEN6802	1696			…＊Ｂさんへ	...❝Dear ＊Ｂ-san.❞
SEEN6802	1698			…急用ができてしまい、秋生さんとしばらく出かけることになってしまいました。	...❝Something came up suddenly, so Akio-san and I will have to be out for a while.❞
SEEN6802	1700			…ですので、旅行のほう、汐とふたりでよろしくお願いします。	...❝So please go on the trip with Ushio and take good care of her.❞
SEEN6802	1702			…古河早苗	...❝Sanae Furukawa.❞
SEEN6802	1704			…P.S.交通手段やルートは、裏面に書いておきました。	...❝P.S. You'll find how to get there on the other side of this note.❞
SEEN6802	4181	＊Ｂ	＊Ｂ	「$S059うるせぇっ！$S」	`＊Ｂ@$S059Shut up!$S
SEEN6802	4667			　ガァァァ！	 *GAAAH*
SEEN6802	4671			　ギィィィ！	 *GRRK*
SEEN6802	4675			　ガァァァ！	 *GAAAH*
SEEN6802	4680			$S068キシャーーーーッ！	$S068*KA-SHAAAH*
SEEN6802	6407			父の名だった。	My father's name.
SEEN6802	6720			取り戻せるんだ。	I can get her back.
SEEN6802	6794	汐	汐	「…おトイレか…	`Ushio@...In the bathroom... 
SEEN6802	6796			パパのむねだって…」	Or into your chest...
SEEN6802	8596			オッサンがモーションに入る。	He starts getting ready to pitch.
SEEN6802	8598			１…	One...
SEEN6802	8600			２の…	Two, and...
SEEN6802	9186			長い家出だった。	long time.
SEEN6802	9387	親父	父亲	「もう…	`Father@Have I... 
SEEN6802	9389			おれは	already 
SEEN6802	9391			やり終えたのだろうか…」	finished doing all there is to do...?
SEEN6802	9417	親父	父亲	「…いつのまにか…	`Father@...So at some point... 
SEEN6802	9419			やり終えていたのか…」	My job was finished...
SEEN6802	9435	親父	父亲	「…それは…	`Father@That's... 
SEEN6802	9451			よかった」	good to hear.
SEEN6802	9473			その晩はふたりで過ごした。	We spend that night together.
SEEN6802	9475			一緒に風呂にも入った。	We even bathe together.
SEEN6802	9477			ずっと大きく感じていた父親の背は…	My father's back, which always seemed so large in my mind...
SEEN6802	9479			しらぬ間に、小さくなっていた。	...had grown small at some point.
SEEN6802	9481			それをごしごしと洗った。	I scrub it clean.
SEEN6802	9484			無心で洗った。	My mind is empty as I wash him.
SEEN6802	9502			翌朝。	The next morning.
SEEN6802	9504			着替えだけを詰め込んだバッグを持って、親父が家から出てきた。	My father leaves the house with bags packed only of clothes.
SEEN6802	9506			俺は、汐とふたりでそれを待っていた。	Ushio and I have them in our hands.
SEEN6802	9548			とても辛い日だった。	a painful day.
SEEN6802	9609			「＊Ｂ…」	＊Ｂ...
SEEN6802	9719			恩返しにいくから…」	I'll make it up to you some day...
SEEN6802	9792			これからは俺が親父の立場なんだ。	From here on out, I'm the father now.
SEEN6802_1	60			今はもう、この胸に仕舞える。	now I can store all of that away.
SEEN6802_1	2080			その頭に手を置いて、訊く。	I place my hand on her head and ask.
SEEN6802_1	2096			ばっ。	*Bam*
SEEN6802_1	2098			思いきり、手ではね除けられる。	She brushes my hand away with all of her strength.
SEEN6802_1	2114			もう一度、ひょいと手を載せる。	I plop my hand on her head once more.
SEEN6802_1	2130			ばっ。	*Bam*
SEEN6802_1	2132			またはね除けられる。	It's brushed away again.
SEEN6802_1	2145			ひょい	*Plop* 
SEEN6802_1	2161			、ばっ	*Bam* 
SEEN6802_1	2177			、ひょい	*Plop* 
SEEN6802_1	2193			、ばっ	*Bam* 
SEEN6802_1	2209			、ひょい	*Plop* 
SEEN6802_1	2225			、ばっ…	*Bam* ...
SEEN6802_1	3456			その頭に手を置いて、訊く。	I place my hand on her head and ask.
SEEN6802_1	3472			ばっ。	*Bam*
