scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN2423	4104	風子	风子	「ほら、あの意地汚く奪い合う姿を見てやってください」	`Fuko@Just look at them as they greedily covet the starfish for themselves.
SEEN2423	4121	風子	风子	「って、誰も微動だにしてませんーーーっ！」	`Fuko@Wait, nobody's even moving...?!
SEEN2423	4245			…声。	...A voice.
SEEN2423	4248			校舎から歩いてくるのは…春原だった。	The one walking from the school building was... Sunohara.
SEEN2423	4571	春原	春原	「＊Ａくんも…	`Sunohara@You're... 
SEEN2423	4573			冷たいよ…	also being cold, huh... 
SEEN2423	4575			ネ…」	＊Ａ...
SEEN2423	4729			心配げに、じっとこちらの様子を窺っていた。	She's firmly looking down at the situation, wearing a really worried expression.
SEEN2423	5048	＊Ｂ	＊Ｂ	「たぶんな」	`＊Ｂ@Probably.
SEEN2423	5054	＊Ｂ	＊Ｂ	「あ…」	`＊Ｂ@Ah...
SEEN2423	5090	＊Ｂ	＊Ｂ	「演劇…です」	`＊Ｂ@It's... a play.
SEEN2423	5126	＊Ｂ	＊Ｂ	「俺たち、演劇部なんすよ」	`＊Ｂ@We are actually in the drama club.
SEEN2424	259			互いの頬を引っ張り合う、という漫画でよくある光景を想像していたのだが……	I'd been imagining something like an often-occurring scene in manga, where two people are pulling on each other's cheeks,
SEEN2424	261			智代相手ではその図は完成しそうにない。	But it doesn't look like that's possible with Tomoyo.
SEEN2424	1141	春原	春原	「死ぬっ…」	`Sunohara@Gonna die...
SEEN2424	1163			なんか聞こえた。	I heard something just now.
SEEN2424	1228	春原	春原	「マジで死ぬっ…」	`Sunohara@I'm really gonna die...
SEEN2424	1250			またなんか聞こえた。	I heard something again.
SEEN2424	1299			………どぐしぃっ！	.........BAM
SEEN2424	3332	＊Ｂ	＊Ｂ	「そうかよ」	`＊Ｂ@Is that so?
SEEN2424	3433			俺はそのまま離れようとしたが、今度は智代から求めてきた。	But this time, as I try to pull back, Tomoyo's lips go looking for mine.
SEEN2424	3435			もう一度合わせる。	Once again, our lips meet.
SEEN2424	3437			智代の耳越しに下校していく生徒が見えた。	Beyond Tomoyo's ear, I see one of the students that are starting to go home. 
SEEN2424	3454	風子	风子	「風子…	`Fuko@Fuko... 
SEEN2424	3470			参上」	has arrived.
SEEN2424	3486	風子	风子	「って、どえらいシーンに参上してしまいましたーーーーーーーっ!!」	`Fuko@Wait, Fuko arrived to an amazing scene here―!!
SEEN2424	3502	風子	风子	「うわぁ…すごいことになってます…」	`Fuko@Uwaah... it's getting quite serious...
SEEN2424	3541			何人も、こんな俺たちを目に止めたんじゃないだろうか。	I wonder how many people's attention we caught like this.
SEEN2424	3543			それぐらい長い時間、口を合わせていた。	Because that was how long our lips had stayed like that.
SEEN2425	1365	春原	春原	「$S065え゛ぇぇぇーーーーーーーっ！$S」	`Sunohara@CACKAAAAAAW!
SEEN2425	1401	春原	春原	「不服も何も…	`Sunohara@I don't approve...? I don't just don't approve...
SEEN2425	1407			不服だぁーっ！」	 I... I don't approve!
SEEN2426	729	＊Ｂ	＊Ｂ	「食券買ってくるよ。智代は何がいい」	`＊Ｂ@I'll go buy a meal ticket. Anything you prefer, Tomoyo?
SEEN2430	366			そんな生活もいいかもな…」	living like that might be nice...
SEEN2502	1110			その胸ぐらを掴んでいた。	I grab him by his collar.
SEEN2502	1128	風子	风子	「風子…	`Fuko@Fuko...
SEEN2502	1144			参上」	 has arrived.
SEEN2502	1162	風子	风子	「相手がひとりの場合は、ヒトデヒートは使えません」	`Fuko@We cannot use Starfish Heat if we're up against just a single opponent.
SEEN2502	1164	風子	风子	「ここは…	`Fuko@Here, we just have to use... 
SEEN2502	1181			ヒトデライクア・ローリングストーン！	Starfish Like A Rolling Stone! 
SEEN2502	1183			って長いですね」	Wait, that's a pretty long name.
SEEN2502	1199	風子	风子	「ここにヒトデの彫刻があります」	`Fuko@Right here we have a starfish carving.
SEEN2502	1432			俺は相手の胸ぐらを掴み直す。	I grab him by the collar again.
SEEN2502	1435			下校していた生徒が、俺たちを避けて歩いていく。	The students walking home all avoid us, passing us by.
SEEN2503	383			そう…きっとこうなるはずだ。	Yeah... it'd probably go something like this.
SEEN2503	503			俺はそっと手を伸ばして…	I secretly stretched out my hand.
SEEN2503	576			\n＿＿＿＿＿＿＿＿＿＿＿You 	\n＿＿＿＿＿＿＿＿＿＿＿You 
SEEN2503	581			Are 	Are 
SEEN2503	586			Dead!	Dead!
SEEN2503	727			手にはオタマ。	Right now she's holding a ladle.
SEEN2503	729			これはチャンスではないだろうか。	This might just be my chance.
SEEN2503	740			もう大人しくしていよう…。	Let's just stay quiet and wait already...
SEEN2503	744			そう…きっとこうなるはずだ。	Yeah... it'd probably go something like this.
SEEN2503	862			俺はそっと手を伸ばして…	I secretly stretched out my hand.
SEEN2503	929			\n＿＿＿＿＿＿＿＿＿＿＿You 	\n＿＿＿＿＿＿＿＿＿＿＿You 
SEEN2503	934			Are 	Are 
SEEN2503	939			Dead!	Dead!
SEEN2503	1312			高い確率で予想しえた反応だったが……	I figured there was a high probability she'd respond with something like this.
SEEN2503	1314			それ以上にこんなことでどうかなると期待していた自分の不毛さに嫌気が差す。	But now that she actually has, I've somehow started to grow weary of my own stupidity at hoping for dumb stuff like that from her.
SEEN2503	2062	＊Ｂ	＊Ｂ	「そうだな…長いこと掃除機もかけていない気がする」	`＊Ｂ@Yeah... I feel like we've not even had a vacuum cleaner for quite some time now.
SEEN2504	306	智代	智代	「それとも…	`Tomoyo@Or would you perhaps prefer...
SEEN2504	308			アレが先か？」	 THAT first?
SEEN2504	322	智代	智代	「その…	`Tomoyo@Well... 
SEEN2504	324			勝手に後ろからしてくれてかまわない…」	I don't mind letting you come up behind me and do something.
SEEN2504	326	智代	智代	「私は…頑張って作っているから…」	`Tomoyo@Because... I'm trying to focus on cooking the best I can...
SEEN2504	337			スカートの両端を摘んで、引き下ろしにかかる。	I grab hold of the waistband of her skirt and pull it down.
SEEN2504	358	＊Ｂ	＊Ｂ	「…え？」	`＊Ｂ@...Eh?
SEEN2504	362			スカートを脱がしたなら、しゅるっ…とかそんな音ではないのか？	Isn't the sound effect of pulling down a skirt  supposed to be ❝swoop❞ or something like that?
SEEN2504	368			よく見ると、そこには菜っぱらしきもの。	And when I look carefully, I see something resembling a vegetable sticking out from that general vicinity.
SEEN2504	370	＊Ｂ	＊Ｂ	「うおぉぉーーーーーっ！　大根まで刺さるのかぁーーっ!!」	`＊Ｂ@UWAAAAHHH――――!! I can even get stabbed by a radish?!!
SEEN2504	420			\n＿＿＿＿＿＿＿＿＿＿＿You 	\n＿＿＿＿＿＿＿＿＿＿＿You 
SEEN2504	425			Are 	Are 
SEEN2504	430			Dead!	Dead!
SEEN2504	519	智代	智代	「妄想じゃ…	`Tomoyo@Just fantasizing about it...
SEEN2504	521			ダメなのか…？」	 won't satisfy you...?
SEEN2504	573	智代	智代	「呆れた奴だな…」	`Tomoyo@You really are distasteful, aren't you...
SEEN2504	575	智代	智代	「それは…	`Tomoyo@Well... 
SEEN2504	577			料理中じゃなくてはダメなのか」	Can't you do that sometime when I'm not in the middle of cooking?
SEEN2504	592			描いていた妄想が…。	The situation I have been picturing in my mind...
SEEN2504	658			そっと、頭を委ねてきた。	Gently, she lets her head fall against me.
SEEN2504	680	智代	智代	「＊Ｂの…	`Tomoyo@I'm talking about... 
SEEN2504	682			お母さんのことだ」	your mother.
SEEN2504	684	智代	智代	「同じように感じてもらえると…	`Tomoyo@It would be nice... 
SEEN2504	687			いい」	if it feels similar.
SEEN2506	659			\n俺は顔面を机に叩きつけていた。	\nI hit the table with my face.
SEEN2506	1444			そうして、久々に三人で、昼休みを過ごした。	And so, the three of us finally spend our lunch break together again.
SEEN2506	1446			楽しかった。	It was fun.
SEEN2506	1448			このままの時間が続けばいい。	I wish things could keep going on like this.
SEEN2506	1451			本当に心の底から思った。	I wish this from the bottom of my heart.
SEEN2506	1497			投票用紙に並ぶ名前のひとつに丸をして提出するだけだ。	All you had to do was circle one of the names on the ballot and hand it back in.
SEEN2506	1521			そうして、久々に三人で、昼休みを過ごした。	And so, the three of us finally spend our lunch break together again.
SEEN2506	1523			楽しかった。	It was fun.
SEEN2506	1525			最後に俺は、ふたりに言った。	And at the end, I said to the both of them:
