scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN0429	13262			最悪のトリプルプレー。	A triple play. The worst possible outcome.
SEEN0444	61			結局、家に戻ってくる。	In the end, I return to my house.
SEEN0444	63			いつものように、誰もいなかった。	As always, there's nobody here.
SEEN0444	67			玄関を上がり、部屋に入る。いつものように、誰もいなかった。	I walk down the hallway and go inside. As always, there's nobody here.
SEEN0444	70			閑散としきった家。	In this deserted house.
SEEN0444	72			なんの温もりもない家。	This house lacking any kind of warmth.
SEEN0444	74			居心地の悪い…他人の住む家。	This uncomfortable house... belonging to another man.
SEEN0444	76			気が重くなる。	I become depressed.
SEEN0444	78			考えないようにしよう。	I try not to think about it.
SEEN0444	80			俺に親なんてものはいない。	I have no such thing as parents.
SEEN0444	82			家族も何もない。	I don't have a family, nor anything else.
SEEN0444	85			そう考えて、暮らしていこう。	And I will live my life with that in mind.
SEEN0444	141			じゃあ、俺は…	Though in that case, I wonder...
SEEN0444	143			大人になった俺も…家族なんて持たずに暮らしていくのだろうか。	Will I still be without a family even into adulthood?
SEEN0444	145			その時の俺は、どんな俺なんだろう。	I wonder what kind of person I'll be at that point.
SEEN0444	183			制服を着替えたところで、疲れているのか、眠気が襲ってきた。	Maybe I'm tired. As I'm in the middle of changing clothes, fatigue strikes me.
SEEN0444	187			疲れているのか、眠気が襲ってきた。	Maybe I'm tired. Fatigue suddenly strikes me.
SEEN0444	190			そのままベッドに倒れ込む。	I just flop myself onto the bed.
SEEN0444	239			一面、白い世界…	The world is covered in white...
SEEN0444	262			そう、雪だ。	Yes, it's snow.
SEEN0444	264			今なお、それは降り続け、僕の体を白く覆っていく。	Even now, it continues to fall, coating me in white.
SEEN0444	266			繋いだ真っ白な手。	The hand I am holding is pure white.
SEEN0444	272			穏やかに眠る横顔が、現れた。	Her profile, sleeping peacefully, appears before me.
SEEN0444	274			そう…	Yes...
SEEN0444	276			この子とふたりで…ずっと居たのだ。	This girl and I... were always together.
SEEN0555	19			ゲームブック『こちらときめき☆学園』\n$S040※本書には暴力シーンやグロテスクな表現が含まれています	Gamebook ❝Welcome to the Heartbeat☆Academy❞ \n$S040※ This book contains violence and grotesque depictions.
SEEN0555	23			あなたは高校生の主人公となり、学園のマドンナ雪野さんの心を射止めるのが目的です。\nさぁ、ＬＥＴ’Ｓときめいて！	You, the protagonist, are a high school student aiming to woo the heart of the school's idol, Yukino-san.\n Now, let's heartbeat!
SEEN0555	25			校門前で待つ僕。そこへ学園のマドンナ雪野さんがやってきた。	I am waiting in front of the school gate. The school's idol, Yukino-san has walked up to the gate.
SEEN0555	35			「雪野さん、好きです！」\n「あなたなんか嫌いよ！」\nフラれてしまった！ＧＡＭＥＯＶＥＲ	❝Yukino-san, I like you!❞\n❝I hate you, though!❞\nYou got rejected! GAMEOVER
SEEN0555	44			昼休みになった。雪野さんが、学食でご飯を食べているぞ。	It's lunch break now. Yukino-san is having lunch at the cafeteria.
SEEN0555	54			「雪野さん、好きです！」\n「あなたはくだらない男よっ！」\nフラれてしまった！ＧＡＭＥＯＶＥＲ	❝Yukino-san, I like you!❞\n❝But you're so lame!❞ \nYou got rejected! GAMEOVER
SEEN0555	63			放課後になってしまった。あ、雪野さんが帰っていくぞ。	It's after school now. Oh, Yukino-san is leaving now.
SEEN0555	75			そして十年が過ぎ、勤め先でリストラに遭い、あなたはホームレスに。	Ten years have passed. Having lost your job to corporate downsizing, you are now homeless.
SEEN0555	79			偶然目の前を雪野さんが通り過ぎる。\n「雪…」呼び止めようとしたが途中でやめる。	By chance, Yukino-san walks by in front of you.\n❝Yuki...❞ You try to call out to her, but stop halfway through.
SEEN0555	81			今の俺に一体何ができるっていうんだ。\nふ…笑っちまうぜ。	What have I been doing up until now? \nHeh... this is so pathetic.
SEEN0555	84			雪野…幸せにな…。\n俺はその背中を見送った。\nＧＡＭＥＯＶＥＲ	Yukino... be happy...\nI watch her walking farther and farther away.\nGAMEOVER
SEEN0555	92			「雪野さん！　ずっと前からあなたのことが好きでした！」\nあなたは思いきって告白した！	❝Yukino-san! I've always liked you!❞\nBoldly, you confessed!
SEEN0555	94			がぶっ。\n	Nom!\n
SEEN0555	96			俺「ギャーーッ！」\n雪野さんに噛みつかれた！	Me: ❝Arghhh!❞\nYukino-san bites onto you!
SEEN0555	107			バリバリ…ギャーーーッ…\nあなたはそのまま食べられた！\nＧＡＭＥＯＶＥＲ	Omnomnom... ❝Aaaaggghhh!!❞\nJust like that, you were eaten!\nGAMEOVER
SEEN0555	116			えいっ！強引に振り払った。	Urgh! You forcefully shake her off.
SEEN0555	118			地面に倒れこむ雪野さん。その体を、	Yukino-san falls to the ground, and... 
