scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN7300	83			そう、バスケ部との試合の前日だ。	Oh, that's right. It was the day before our match with the basketball club.
SEEN7300	85			店内で会って、早苗さんから、渚のかつての担任だと紹介された。	We'd been inside the store, and Sanae-san had introduced her to me as Nagisa's former homeroom teacher.
SEEN7300	1344	＊Ｂ・春原	＊Ｂ	「ありがとうございましたっ！」\n$w「ありがとうございましたっ！」	`＊Ｂ & Sunohara@Thank you very much!\n$wThank you very much!
SEEN7400	876	＊Ｂ	＊Ｂ	「藤林がいいんじゃないか？」	`＊Ｂ@Wouldn't Fujibayashi be good?
SEEN7400	1496			$S040たったったっ…	$S040*Tap* *Tap* *Tap*
SEEN7400	1532			$S040たったったったっ…	$S040*tap tap tap tap...*
SEEN7400	1564			$S081ばっしーーーーんっ!!	$S081*SMACK―*
SEEN7400	1655			ぐりぐりとお腹を踏みつけながら、すごむ。	She threatens him, stepping down hard on his stomach.
SEEN7400	1657			迫力満点だった。	It had quite the impact.
SEEN7400	1673	杏	杏	「椋、いくわよ。こんなのの側にいたら、馬鹿が伝染るわ」	`Kyou@Let's go, Ryou. If you stay with these guys, you're gonna catch their stupid.
SEEN7400	1689	椋	椋	「ひ…引っ張らないで…あ…」	`Ryou@D-Don't pull so hard... Aah...
SEEN7400	1705			腕を引っ張って、そのまま連れ去る。	She pulls her by the arm, leading her away.
SEEN7400	1707			中庭では、春原が一人悶えているだけだった。	The only one left in the courtyard now is Sunohara, lying down on the ground in agony.
SEEN7400	1709	＊Ｂ	＊Ｂ	「おーい、生きてるか？」	`＊Ｂ@Heeey, you alive?
SEEN7400	1725	春原	春原	「あ…あのさ…計画に無理があったと思うんだけど…」	`Sunohara@Y-You know... Somehow I feel our plan here was flawed to begin with...
SEEN7400	1733			あの姉妹以外に、頼めそうな女の知り合いというと…	Hm, a girl we could ask other than the Fujibayashi sisters...
SEEN7400	1736			思いつかない…。	I can't think of anyone else...
SEEN7400	1741			古河が居たな…。	I suppose there's Furukawa...
SEEN7400	1744			けど、雨の日に別れて、それっきりだし…頼みづらい。	But we haven't seen each other ever since that rainy day, so... it would be a bit hard to ask her.
SEEN7400	1746			それ以外を考えよう…。	Let's try someone else...
SEEN7400	1757			よし、古河だ。	All right. Furukawa will do.
SEEN7400	1899	＊Ｂ	＊Ｂ	「頑張ってるか？　その、いろいろと」	`＊Ｂ@Have you been holding out? I mean, with everything.
SEEN7400	2554			ＨＡＰＰＹ　ＥＮＤ．．．	ＨＡＰＰＹ　ＥＮＤ．．．
SEEN7400	4568	＊Ｂ・春原	＊Ｂ	「するかっ！」\n$w「するかっ！」	`＊Ｂ & Sunohara@As if!\n$wAs if!
SEEN7400	4639	＊Ｂ・春原	＊Ｂ	「せんちゅーねんっ！」\n$w「せんちゅーねんっ！」	`＊Ｂ & Sunohara@What the hell is this?!\n$wWhat the hell is this?!
SEEN7400	4691	＊Ｂ・春原	＊Ｂ	「するかっ！」\n$w「するかっ！」	`＊Ｂ & Sunohara@As if!\n$wAs if!
SEEN7400	5458	春原	春原	「いいじゃねぇか…」	`Sunohara@C'mon, it's fine...
SEEN7400	5460	春原	春原	「手間はとらせないからよ…」	`Sunohara@It won't take long...
SEEN7401	52	春原	春原	「はぁ…」	`Sunohara@*Sigh*
SEEN7401	569	＊Ｂ	＊Ｂ	「つぅか、おまえがちゃんと説明すれば問題ないんだよ」	`＊Ｂ@Well, there won't be any problems if you just explain things to her properly.
SEEN7401	572	＊Ｂ	＊Ｂ	「それとも、このまま妹さんを迎えるか？」	`＊Ｂ@Or what? Are you planning on receiving your little sister the way things are right now?
SEEN7401	2092			　ゴスッ！	 *THUNK*
SEEN7401	2149			　バキッ!!!	 ... *CRACK*
SEEN7401	3164	＊Ｂ	＊Ｂ	「可哀想に…せめて、最後の願いをかなえてやりたかったよ」	`＊Ｂ@This poor guy... I wish I could at least have granted him his final wish...
SEEN7401	3166	＊Ｂ	＊Ｂ	「妹さんには、おまえの壮絶な最後を伝えとくな」	`＊Ｂ@Well, I'll make sure to tell your sister of your heroic demise.
SEEN7401	3785	＊Ｂ	＊Ｂ	「あ、いいや。ともかく、その古河の…」	`＊Ｂ@Oh, well. In any case, this is Furukawa's...
SEEN7401	4420	＊Ｂ・春原	＊Ｂ	「…へ？」\n$w「…へ？」	`＊Ｂ & Sunohara@...Eh?\n$w...Eh?
SEEN7401_2	4965			ＭＩＳＳ！	ＭＩＳＳ！
SEEN7401_2	4967			　ＭＩＳＳ！	ＭＩＳＳ！
SEEN7401_2	4969			　ＭＩＳＳ！	ＭＩＳＳ！
SEEN7401_2	4971			　ＭＩＳＳ！	ＭＩＳＳ！
SEEN7401_2	6573	＊Ｂ・芽衣	＊Ｂ・芽衣	「おまえは黙ってろ」\n$w「おにいちゃんは黙ってて」	`＊Ｂ & Mei@You shut up.\n$wYou shut up, Onii-chan.
SEEN7401_2	6699	＊Ｂ・芽衣	＊Ｂ・芽衣	「おまえは喋るな」\n$w「おにいちゃんは喋らないで」	`＊Ｂ & Mei@Quit talking, you.\n$wQuit talking, Onii-chan.
SEEN7401_2	11792			フラッシュが焚かれていた。	A flash of light.
SEEN7401_2	11892	＊Ｂ	＊Ｂ	「やれやれ…」	`＊Ｂ@Good grief...
SEEN7401_2	11908	＊Ｂ	＊Ｂ	「ま、カメラ位置が悪かったんだろうな」	`＊Ｂ@Well, I guess the camera was just positioned badly.
SEEN7401_2	11910	＊Ｂ	＊Ｂ	「調整は…これでいいだろ。じゃあ、撮るぞ」	`＊Ｂ@I'll readjust it... Yeah, this should be fine. Let's take the picture.
SEEN7401_3	2528	＊Ｂ	＊Ｂ	「でも、これでうまくいきそうだな」	`＊Ｂ@Still, it looks like things are gonna go well like this, huh?
SEEN7401_3	4217			…だけど、そこには一つだけ違う点があった。	...However, there was one thing that was different between us.
SEEN7401_3	4220			俺は、もう二度とまともに運動が出来ない。	I will never again be able to do any proper physical activity.
SEEN7401_3	4222			親父との喧嘩で、肩を壊して以来。	Starting the day my dad ruined my shoulder in our fight.
SEEN7401_3	4226			俺は、もう二度とバスケが出来ない。	I will never again be able to play basketball.
SEEN7401_3	4229			でも、あいつは違う。	However, he is different.
SEEN7401_3	4654	＊Ｂ	＊Ｂ	「………っ」	`＊Ｂ@...!
SEEN7401_3	4810	芽衣	芽衣	「おにいちゃんは、確かにずっと怠けていましたけど…」	`Mei@It's true Onii-chan has neglected soccer for a long time...
SEEN7401_3	4826	芽衣	芽衣	「でも、サッカーはうまいです」	`Mei@But he's good at soccer.
SEEN7402	1176			いっぱいの涙を溜めたまま、よろよろと立ち上がる。	She gets up unsteadily, her eyes still filled with tears.
SEEN7402	1381			頬を腫らして、顔中に湿布を貼っている男が立っていた。	A guy is standing there, Band-Aids plastered all over his face.
SEEN7402	3657	春原	春原	「へぇ、そうでしたか」	`Sunohara@Huh... That so.
SEEN7402	3673	春原	春原	$S065$SU000「って、	`Sunohara@$S057$SU000Wait. 
SEEN7402	3675			$S065え゛ええええええぇぇぇぇぇぇぇぇぇーーーーーーーっ!!!!$S」	$S057GWUUUUUUUUUUUUUUUUUUUUUUUUUUUH?!!!
SEEN7402	3739			、ズン	、*Thump*
SEEN7402	3743			、ズンズンズンズンズンッ…!!!	、*Thump thump thump thump thump*
SEEN7402	3752	春原	春原	「き、来たぁぁぁぁ!!」	`Sunohara@H-Here he iiiis!!
SEEN7500	1917	春原	春原	「お…	`Sunohara@I...
SEEN7500	1919			おっぱい見せてくださいって…」	 I'll ask her to show me her boobs...
SEEN7500	3075	美佐枝	美佐枝	「$S065,0即刻、出ていけーーーーーーーーーーーーーーーっ!!$S」	`Misae@$S065GET OUT OF HERE, RIGHT NOW――――!!
SEEN7500	3738	＊Ｂ	＊Ｂ	「なぁ」	`＊Ｂ@Say.
SEEN7500	9030			けど、一度でめげる俺じゃない。	However, I'm not someone to get discouraged just by a single failure.
SEEN7500	9875	＊Ｂ	＊Ｂ	「そんな状況ねぇよ」	`＊Ｂ@That's not the situation.
SEEN7500	9877	春原	春原	「あるかもしれないだろ」	`Sunohara@Well, it might.
SEEN7500	9879	春原	春原	「そん時になって、	`Sunohara@And when it does, then when you start going: 
SEEN7500	9895			『おっぱいショッーーーークッ！』	❝BOOB SHOOOOOCKER!!❞
SEEN7500	9897			て頭抱えて叫んでも遅いんだぜ？」	 it's already going to be too late.
SEEN7501	536			黙って退室するしかなかった。	was withdraw from the room in silence.
SEEN7501	5861			$S065ゥオォォォーーーーーーーーーッ！$S」	$S065UWOAAAAAH!$S
SEEN7501	5869			ダッケンロケンローーーーーーーーーッ！	ROCK'AN ROCK'AN ROOOOOLL!!
SEEN7501	5873			 Ah！」	 AAAAAUUUU!
SEEN7501	5894			ロケンローーーーーーーーーッ！　	ROCK AND ROOOOOOOOOOLL!!　
SEEN7501	5898			 Uh！」	 AUUUUW!
SEEN7501	5910			そう考え事をしていたら、	As I'm in deep thought, 
SEEN7501	5916			と正面から人にぶつかる。	into someone.
SEEN7501	6423	志麻	志麻	「ずっと…	`Shima@Please...
SEEN7501	6425			いつまでも…	love me...
SEEN7501	6427			好きでいてください」	forever.
SEEN7501	7113	ユキ	郁希	「でも、放っておいたほうが盛り上がるじゃん」	`Yuki@Don't you think it'll be more exciting if she lets him do what he wants, though?
SEEN7501	7115	ユキ	郁希	「軽音部の人よりカッコイイし、超歌ウマイし」	`Yuki@I mean, he's far cooler than anyone in the Light Music Club, not to mention he's a really good singer, too.
SEEN7501	7525			創立者祭を目前にして……	The Founder's Festival is close at hand.
SEEN7501	7527			校内はものすごい人の行き交いがあって、僕は何度も倒されそうになった。	An incredible amount of people have come to the school, and many people have run into me, almost making me fall to the ground.
SEEN7501	7674			終わったみたいだった。	 the conversation is over.
SEEN7501	7760	美佐枝	美佐枝	「志麻くん」	`Misae@Shima-kun.
SEEN7501	7763	美佐枝	美佐枝	「ずっと、いつまでも…	`Misae@From now on...
SEEN7501	7765			あたしのことを好きでいてください」	 please love me, forever and ever.
SEEN7501	7783			幸せでした。	 was happy.
SEEN7600	2			と、次の瞬間――…。	Then, the next moment...
