scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN3425	561	＊Ｂ	＊Ｂ	$S040（俺は行かねぇぞ）	`＊Ｂ@$S040(I'm not going.)
SEEN3425	563	杏	杏	$S040（行きなさい）	`Kyou@$S040(Go please.)
SEEN3425	565	＊Ｂ	＊Ｂ	$S040（行かねぇッ）	`＊Ｂ@$S040(I'm not.)
SEEN3425	567	杏	杏	$S040（行けッ）	`Kyou@$S040(Go.)
SEEN3425	575	＊Ｂ	＊Ｂ	$S040（…ところで杏）	`＊Ｂ@$S040(...By the way, Kyou.)
SEEN3425	591	杏	杏	$S040（うん？　行く気になった？）	`Kyou@$S040(Hm? You feeling up for going?)
SEEN3425	593	＊Ｂ	＊Ｂ	$S040（当たってんだけど？）	`＊Ｂ@$S040(It's touching, you know?)
SEEN3425	609	杏	杏	$S040（…当たってる？　なにが？）	`Kyou@$S040(...Touching? What is?)
SEEN3425	611	＊Ｂ	＊Ｂ	$S040（柔らかいんだな）	`＊Ｂ@$S040(It's kinda soft.)
SEEN3425	841	＊Ｂ・杏	＊Ｂ・杏	「あァ?!」\n$w「あァ?!」	`＊Ｂ & Kyou@Ha?!\n$wHa?!
SEEN3425	1216			$S081ガヅンッ!!	$S081*Thump*
SEEN3425	1266			$S081ゴゴゴゴゴゴゴゴゴゴッ!!	$S081*Rumble* *Rumble*
SEEN3425	1502			俺はため息をつきながら、杏の横を通り過ぎた。	I let out a sigh as I walk past Kyou.
SEEN3425	1542			俺は肩をすくめながら返事をした。	As I answered her, I shrug my shoulders.
SEEN3425	1567			…行くかぁ…。	...Guess I'll go...
SEEN3425	1590			やや陽も傾き、赤く染まる風景。	The sun, already hanging somewhat low, paints the scenery red.
SEEN3425	1592			地面に落ちている影は長い。	Her shadow is stretched long on the ground.
SEEN3425	1594			足元まで伸びている影こそ近くにあるが、その本体は遠くに…。	It is very close, stretching all the way to my feet, unlike how far away she herself is.
SEEN3425	1596			哀愁の色が濃い光景の中――…。	And, within this depressingly colored scenery,
SEEN3425	1598			そんな中に彼女は居た。	there she is.
SEEN3425	1600			校門の壁にもたれかかり、両手で鞄を持ちながらジッと地面を見つめている。	Leaning against the wall of the front gate, she's holding her bag with both her hands and looking down at the ground.
SEEN3425	3133			クルクル…ピローン	*Roll* *Roll* ... *Plomp!*
SEEN3425	3135			クルクルクルクル…ピローン	*Roll* *Roll* *Roll* *Roll* ... *Plomp*
SEEN3425	3137			名前を入力し終えると、続いて性別を選択する画面に変わった。	Once we have finished typing in our names, it moves on to a gender selection menu.
SEEN3425	3139			『♂』と『♀』記号がフワフワと浮いている。	The symbols ❝♂❞ and ❝♀❞ are now floating on the screen.
SEEN3425	3141			まぁ悩むほどのもんでもないよな。	Well, this isn't anything difficult.
SEEN3425	3143			『♂』にカーソルを合わせて決定ボタンを押す。	I move the cursor toward ❝♂❞, and hit the enter button.
SEEN3425	3146			続いて生年月日、生誕時間を入力。って…自分が何時に生まれたかなんて詳しくは知らないぞ…？	Next, I need to punch in my date and time of birth. Wait, how am I supposed to know when exactly I was born?
SEEN3425	3771			俺は水晶玉をコロコロと転がし、カーソルを『友達』に合わせて決定ボタンを押した。	I roll the crystal ball around, and press the confirm button with the cursor on top of the words ❝Friends❞.
SEEN3425	3791			メニューの文字が消え、画面が星と夜空だけになった。	The menu's text fades away, leaving only the stars and the night sky on the screen.
SEEN3425	3793			ほどなくして画面に映っている夜空に再び文字が浮かぶ。	Shortly thereafter, text again appears on the night sky on the screen.
SEEN3426	362			$S081どん！	$S081 *Bam*
SEEN3426	966			椋…？」	Ryou...?
SEEN3426	1115	＊Ｂ・杏	＊Ｂ・杏	「ん…？」\n$w「ん…？」	`＊Ｂ & Kyou@Hm...?\n$wHm...?
SEEN3426	3154			同時に、耳の横を何かが通り過ぎた。	At the very same moment, something breezes by my ear.
SEEN3426	3156			ブォン！と鼓膜を震わせる。	So quickly that I can feel my ears ringing.
SEEN3426	3158			次に聞こえたのは	What I heard next was 
SEEN3426	3160			ズジンッ！	a swoosh
SEEN3426	3163			という何かが地面をえぐる音。	, followed by the sound of something crashing into the ground.
SEEN3426	3167			恐る恐る足元を見ると、広辞苑が深々と大地に刺さっていた。	I look at my feet apprehensively, and there, I find a $K39Kojien dictionary$K0 caved deeply into the ground.
SEEN3428	335			素に戻り、頭を軽く左右に振る。	Suddenly, he returns to his senses and gently shakes his head left and right.
SEEN3428	340			く～きゅるるる～…。	*Grumble*
SEEN3429	2317	椋・杏	椋・杏	「私は…これかな…」\n$w「あたしはこれね」	`Ryou & Kyou@I... think I like this...\n$wI like this one.
SEEN3429	2774			黒地に赤で、胸と背中に『国士無双』という毛筆型の文字がプリントされた……	It's a black shirt with the words ❝distinguished person❞ written on the chest and the back in a red, calligraphy-style font.
SEEN3429	2776			なんとも言えないデザインのシャツだった…。	Needless to say, I was   dumbfounded by the shirt's design.
SEEN3430	1064			財布を確認しながら席を立つ。	I check for my wallet as I stand up from my seat.
SEEN3430	1080			ドアの方を見ると、藤林がいた。	When my eyes turn to the door though, I find Fujibayashi standing there.
SEEN3430	1082			俯き加減で、誰かを待つように立っている。	She's looking downward, like she's standing there waiting for someone.
SEEN3430	1084			…って…待っている相手は俺か。	...Wait... I guess it's me that she's waiting for.
SEEN3430	2414	男子生徒	男生	$S040「なぁなぁ男子トイレの変な話聞いたか？」	`Male Student@$S040Hey, have you heard about the strange story about the guys' restroom?
SEEN3430	2416	男子生徒	男生	$S040「ああ、なんか僕の部屋とか書いてヒッキーしてる奴がいるんだろ？」	`Male Student@$S040Yeah, there's some guy who wrote something like ❝My own room❞ and shut himself in, right?
SEEN3430	2418	男子生徒	男生	$S040「ありゃ怖くて近づけねぇよなぁ」	`Male Student@$S040That's so creepy, I don't even want to get anywhere near it.
SEEN3501	1653	男子生徒	男生	$S040「おい、また＊Ａの奴ぬいぐるみ持ってるぜ」	`Male Student@$S040Hey, ＊Ａ's holding a stuffed toy again.
SEEN3501	1655	男子生徒	男生	$S040「よっぽど気に入ってるんだな」	`Male Student@$S040He seems to like it quite a bit.
SEEN3501	1657	男子生徒	男生	$S040「やっぱ枕じゃねぇの？」	`Male Student@$S040Maybe it's really just a pillow.
SEEN3501	1659	男子生徒	男生	$S040「でもなんか微妙に震えてねぇ？」	`Male Student@$S040But doesn't it look like it's shaking?
SEEN3501	1669	男子生徒	男生	$S040「そういや男子トイレの話聞いたか？」	`Male Student@$S040That reminds me. Have you heard about the guys' restroom?
SEEN3501	1671	男子生徒	男生	$S040「僕の部屋…ってヤツのことか？」	`Male Student@$S040You mean the one that says ❝My very own room❞?
SEEN3501	1673	男子生徒	男生	$S040「いやいや、もっとすげぇぜ。愛の巣って書いてあったからな」	`Male Student@$S040Nah, this one's even better. It says ❝My love nest❞ now.
SEEN3501	1675	男子生徒	男生	$S040「こわっ！　近づけねぇな、そりゃ」	`Male Student@$S040Aw, man! I don't want to go anywhere near that!
SEEN3502	649	椋	椋	$S040「………です…」	`Ryou@$S040...you...
SEEN3502	667	椋	椋	$S040「…好き…です…」	`Ryou@$S040...I like... you...
SEEN3502	2134	男子生徒	男生	$S040「そういや男子トイレの話聞いたか？」	`Male Student@$S040Hey, you heard about that thing about the guys' bathroom?
SEEN3502	2136	男子生徒	男生	$S040「今日はどんなんだ？」	`Male Student@$S040What is it today?
SEEN3502	2138	男子生徒	男生	$S040「なんかラグビー部が張り込みしてるぜ」	`Male Student@$S040For some reason the rugby club had a stakeout there today.
SEEN3502	2140	男子生徒	男生	$S040「なんでも中に閉じこもってるヤツを引きずり出すとか…」	`Male Student@$S040They were pretty keen on dragging out the guy that was hiding inside, too...
SEEN3502	2142	男子生徒	男生	$S040「なんだそりゃ？」	`Male Student@$S040Huh? Why's that?
SEEN3505	1220			本屋に行っては、最近読んだ漫画の話をしたり…。	We go to the bookstore, and talk about manga we had read recently...
SEEN3505	1222			二人だけで服屋に行って、お互いの服を選んだり…。	We go to the clothing store and pick clothes for each other...
SEEN3505	1225			雑貨屋では、色々な小物を見て会話を重ねていった。	At the general store, we look at the accessories and chat.
SEEN3505	1243			やがて陽は傾き、道路に伸びる影がその長さを増す。	Soon enough, the sun is hanging to the side, elongating our shadows.
SEEN3505	1245			久々にたくさん歩いたせいか、足が結構疲れている。	My legs are rather tired. Perhaps it's because we have been walking all day.
SEEN3505	1265	＊Ｂ	＊Ｂ	「藤林、どこか寄りたいところあるか？」	`＊Ｂ@Fujibayashi, anywhere you want to visit?
SEEN3505	1281	椋	椋	「え…えっと…その…」	`Ryou@Um... Well...
SEEN3505	1283			辺りをキョロキョロと見回して、何かを考えるように手を口元にやる。	She glances around, and touches her lips as if she's thinking about something.
SEEN3505	1285			そして俺の顔を見る。	Then, she turns to me.
