scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN1503	3689	＊Ｂ	＊Ｂ	「％Ａの母親で、早苗さん」	`＊Ｂ@She's Sanae-san, ％Ａ's mother.
SEEN1503	4143	％Ａ	％Ａ	「古河渚です」	`％Ａ@I'm Nagisa Furukawa.
SEEN1503	4146	％Ａ	％Ａ	「あの、＊Ａさんと、春原さんは、ふざけてますけどっ…わたしは真面目に授業を受けたいと思いますっ」	`％Ａ@＊Ａ-san and Sunohara-san seem to be joking around, but... I want to take the class seriously!
SEEN1503	4149	％Ａ	％Ａ	「あの、＊Ｂくんと、春原さんは、ふざけてますけどっ…わたしは真面目に授業を受けたいと思いますっ」	`％Ａ@＊Ｂ-kun and Sunohara-san seem to be joking around, but... I want to take the class seriously!
SEEN1503	4422	％Ａ	％Ａ	「いえ、そんなことないです。＊Ａさんのほうが…」	`％Ａ@Not at all! No matter how you look at it, ＊Ａ-san is more...
SEEN1503	4425	％Ａ	％Ａ	「いえ、そんなことないです。＊Ｂくんのほうが…」	`％Ａ@Not at all! No matter how you look at it, ＊Ｂ-kun is more...
SEEN1505	318	早苗	早苗	「早苗、おまえは最高に可愛い奴だ…」	`Sanae@Sanae, you are the most adorable woman in the world...
SEEN1505	320	早苗	早苗	「しかし…	`Sanae@But... 
SEEN1505	322			焼くパンは最悪だああぁぁぁーーーーーーーっ！」	your bread is the woooooooorst―!
SEEN1505	338	早苗	早苗	「…でした」	`Sanae@...Or so he said.
SEEN1505	704			\n…COMING SOON!!	\n...COMING SOON!!
SEEN1506	333	％Ａ	％Ａ	「＊Ａさん、少しだけ、抱いていてもいいですか」	`％Ａ@＊Ａ-san, can I hug her just for a little bit?
SEEN1506	336	％Ａ	％Ａ	「＊Ｂくん、少しだけ、抱いていてもいいですか」	`％Ａ@＊Ｂ-kun, can I hug her just for a little bit?
SEEN1506	513			　ぱこんっ！	 *Kong*
SEEN1506	595			　ぱこんっ！	 *Kong*
SEEN1506	658	％Ａ	％Ａ	「＊Ａさん…」	`％Ａ@＊Ａ-san...
SEEN1506	661	％Ａ	％Ａ	「＊Ｂくん…」	`％Ａ@＊Ｂ-kun...
SEEN1506	1332	％Ａ	％Ａ	「わかりました。伊吹先生のほうは、＊Ａさんにお願いします」	`％Ａ@Understood. ＊Ａ-san, please make sure Ibuki-sensei will come to the festival.
SEEN1506	1335	％Ａ	％Ａ	「わかりました。伊吹先生のほうは、＊Ｂくんにお願いします」	`％Ａ@Understood. ＊Ｂ-kun, please make sure Ibuki-sensei will come to the festival.
SEEN1507	466	＊Ｂ	＊Ｂ	「$S065祐介ぇぇーーっ!?$S」	`＊Ｂ@$S065YUSUKE――?!$S
SEEN1507	871			入れ代わりに…	Just as he vanishes from my vision...
SEEN1507	873			がちゃ。	*Creak*
SEEN1507	875			玄関のドアが開いて、公子さんが姿を見せた。	As the front door opens, Kouko-san makes her appearance.
SEEN1508	60	％Ａ	％Ａ	「おはようございます、＊Ａさん」	`％Ａ@Good morning, ＊Ａ-san.
SEEN1508	63	％Ａ	％Ａ	「おはようございます、＊Ｂくん」	`％Ａ@Good morning, ＊Ｂ-kun.
SEEN1508	82	％Ａ	％Ａ	「あの、＊Ａさん」	`％Ａ@Listen, ＊Ａ-san.
SEEN1508	85	％Ａ	％Ａ	「あの、＊Ｂくん」	`％Ａ@Listen, ＊Ｂ-kun.
SEEN1511	66	％Ａ	％Ａ	「おはようございます、＊Ａさん」	`％Ａ@Good morning, ＊Ａ-san.
SEEN1511	69	％Ａ	％Ａ	「おはようございます、＊Ｂくん」	`％Ａ@Good morning, ＊Ｂ-kun.
SEEN1511	136	％Ａ	％Ａ	「はい、＊Ａさん、お願いします」	`％Ａ@Yes, we're counting on you, ＊Ａ-san.
SEEN1511	139	％Ａ	％Ａ	「はい、＊Ｂくん、お願いします」	`％Ａ@Yes, we're counting on you, ＊Ｂ-kun.
SEEN1511	696	春原	春原	「$S065え゛ぇぇーーーーーーーっ!?　お父さんーっ!?$S」	`Sunohara@$S065WHAAAAAAAAAAT?! YOUR DAD―?!$S
SEEN1511	758			いや、まぁ…否定はしないが。	Well... I wouldn't deny it.
SEEN1511	800			そう願って。	so that we can work even harder later on...
SEEN1511	950	％Ａ	％Ａ	「はいっ」	`％Ａ@Sure!
SEEN1511	982	％Ａ	％Ａ	「ふぅちゃん、とても寝心地良さそうです」	`％Ａ@Fu-chan is sleeping really comfortably.
SEEN1511	985	％Ａ	％Ａ	「＊Ａさんの背中、気に入ったみたいです」	`％Ａ@She seems to like ＊Ａ-san's back.
SEEN1511	988	％Ａ	％Ａ	「＊Ｂくんの背中、気に入ったみたいです」	`％Ａ@She seems to like ＊Ｂ-kun's back.
SEEN1511	1025	％Ａ	％Ａ	「＊Ａさん、そんなにふぅちゃんに嫌われてないです」	`％Ａ@＊Ａ-san, Fu-chan doesn't hate you that much.
SEEN1511	1028	％Ａ	％Ａ	「＊Ｂくん、そんなにふぅちゃんに嫌われてないです」	`％Ａ@＊Ｂ-kun, Fu-chan doesn't hate you that much.
SEEN1511	1047	％Ａ	％Ａ	「大丈夫です。＊Ａさんといて、ふぅちゃんもとても楽しいと思ってるはずです」	`％Ａ@There's nothing to worry about. I'm sure Fu-chan always has a lot of fun being with you.
SEEN1511	1050	％Ａ	％Ａ	「大丈夫です。＊Ｂくんといて、ふぅちゃんもとても楽しいと思ってるはずです」	`％Ａ@There's nothing to worry about. I'm sure Fu-chan always has a lot of fun being with you.
SEEN1511	1918	％Ａ	％Ａ	「＊Ａさん、うらやましいです」	`％Ａ@＊Ａ-san, I envy you so much.
SEEN1511	1921	％Ａ	％Ａ	「＊Ｂくん、うらやましいです」	`％Ａ@＊Ｂ-kun, I envy you so much.
SEEN1511	2004			そう願って。	so that we can work even harder later on...
SEEN1511	2107	％Ａ	％Ａ	「＊Ａさん…」	`％Ａ@＊Ａ-san...
SEEN1511	2110	％Ａ	％Ａ	「＊Ｂくん…」	`％Ａ@＊Ｂ-kun...
SEEN1511	3039	＊Ｂ	＊Ｂ	「おまえは、誰と会うか、知ってるだろっ」	`＊Ｂ@You already know who I'm going to meet, don't you?
SEEN1511	3530	公子	公子	「どうか…	`Kouko@Please...
SEEN1511	3533			夢の最後まで…」	until the end of her dream...
SEEN1511	3656			泣かずに。	You managed to hold your tears back.
SEEN1511	4097	＊Ｂ	＊Ｂ	「きっと、たくさんの在校生が祝ってくれる」	`＊Ｂ@I'm sure many of the current students will come to her wedding.
SEEN1511	4509	早苗	早苗	「＊Ａさんも疲れたでしょう。渚のことはわたしに任せて、今日のところは戻られてはどうですか」	`Sanae@You must be tired already. Please just leave Nagisa to me and go home for the day.
SEEN1511	4553	早苗	早苗	「風子ちゃんのことでも、大変なんですよね、＊Ａさんは」	`Sanae@You must have your hands full just by helping Fuko-chan.
SEEN1511	4556	早苗	早苗	「風子ちゃんのことでも、大変なんですよね、＊Ｂさんは」	`Sanae@You must have your hands full just by helping Fuko-chan.
SEEN1511	4653	早苗	早苗	「明日からは、＊Ａさんも、泊まっていきますか？」	`Sanae@Are you going to stay over starting tomorrow?
SEEN1511	4656	早苗	早苗	「明日からは、＊Ｂさんも、泊まっていきますか？」	`Sanae@Are you going to stay over starting tomorrow?
SEEN1513	90	％Ａ	％Ａ	「＊Ａさん、おはようございます」	`％Ａ@＊Ａ-san, good morning.
SEEN1513	93	％Ａ	％Ａ	「＊Ｂくん、おはようございます」	`％Ａ@＊Ｂ-kun, good morning.
SEEN1514	418	＊Ｂ	＊Ｂ	「待てっ…なんだよ、その、ぷち最悪ってのは」	`＊Ｂ@Wait... what the hell does ❝a teensy worst❞ mean?
