scene	code_index	zh_body
SEEN6810	1441	所以我决定继续监视她
SEEN6810	1445	我坐在后面 我坐在后面 我坐在后面渚在桌子上,然后从后面抱她。
SEEN6810	3492	(… 他要我选择? )
SEEN6810	3505	脏书…
SEEN6810	4196	脏书.
SEEN6810	4377	但我想我别无选择
SEEN6810	5059	我们没有看到任何人,我知道, 但我们确实见过几个古河面包常客带孩子游泳.
SEEN6810	5061	渚连穿泳衣都玩得很开心
SEEN6810	5700	那是谁?
SEEN6810	6411	而他过去10年所做的一切.
SEEN6810	6417	他保持沉默。
SEEN6810	6706	我也爱你…
SEEN6810	7534	从今天开始
SEEN6810	7551	你的面包每块一万日元!
SEEN6810	8655	像这样,不解决问题吗?
SEEN6810	11457	这… ?
SEEN6810	11466	我确实在乎
SEEN6811	1815	祝贺你…
SEEN6811	1817	在你的毕业。
SEEN6811	1842	刚刚结束。
SEEN6811	1896	结束了…
SEEN6811	1898	参加这个仪式
SEEN6811	1972	结束了…
SEEN6811	1974	参加这个仪式
SEEN6811	2032	结束了…
SEEN6811	2034	参加这个仪式
SEEN6811	2090	结束了…
SEEN6811	2092	参加这个仪式
SEEN6811	2830	别!
SEEN6811	4372	迦叶\n$w{\fn黑体\fs22\bord1\shad0\3aHBE\4aH00\fscx67\fscy66\2cHFFFFFF\3cH808080}哦!
SEEN6811	5040	经理看到她的简历时似乎很惊讶;刚从高中毕业就结婚了.
SEEN6811	5042	但我对此感到有些松了一口气,因为它使她受到一定程度的限制.
SEEN6811	7267	如果你真的想知道的话… 这家伙在这里,
SEEN6811	7269	他想要看见渚穿着她家的餐厅装扮, 但他开始哭着对我说他太尴尬了 无法独自订购一家餐厅…
SEEN6811	9025	我听到声音,看到那个男人坐在地上。
SEEN6811	10642	戏剧俱乐部的房间就是…
SEEN6811	10646	我爱上了你…
SEEN6811	10866	包括渚.
SEEN6811	10902	我亲吻她的嘴唇。
SEEN6811	11089	渚.
SEEN6811	11141	他们会永远继续下去
SEEN6900	90	虚空悲世界.
SEEN6900	302	那个女孩怎么注意到我的?
SEEN6900	480	и
SEEN6900	482	请求。
SEEN6900	880	比这里还寂寞?
SEEN6900	902	我想这是我的答案
SEEN6900	1048	你要朋友吗?
SEEN6900	1821	就像她说的
SEEN6900	2072	我无法想出一个想法。
SEEN6900	2084	有个冬天。
SEEN6900	2275	对天空?
SEEN6900	2289	飞过天空?
SEEN6900	2702	别哭了,脸朝前
SEEN6900	2710	我们走
SEEN6900	2735	在我遥远的记忆中发现的
SEEN6900	2835	动物
SEEN6900	2849	已经不在眼前了
SEEN7000	619	那个家伙…
SEEN7000	621	早苗是学生
SEEN7000	1013	不呜呜呜呜呜呜呜呜呜呜!
SEEN7000	1211	没错 老头
SEEN7000	2669	这就是我在想的,当我感谢她。
SEEN7000	2728	她好像在安慰一个孩子
SEEN7000	3591	那个…
SEEN7000	3593	到底是谁…渚-长官?
