scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN1426	4332	％Ａ	％Ａ	「わたし、＊Ａさんから話、聞きました」	`％Ａ@I have heard from ＊Ａ-san about you.
SEEN1426	4335	％Ａ	％Ａ	「わたし、＊Ｂくんから話、聞きました」	`％Ａ@I have heard from ＊Ｂ-kun about you.
SEEN1426	4337	％Ａ	％Ａ	「ふぅちゃんが、伊吹先生のためにがんばろうとしてること」	`％Ａ@And how hard you're trying for Ibuki-sensei's sake.
SEEN1426	4353	％Ａ	％Ａ	「わたしも、伊吹先生のためにがんばらしてください」	`％Ａ@Please let me help. I want to do something for Ibuki-sensei, too.
SEEN1426	4408	％Ａ	％Ａ	「＊Ａさんもです」	`％Ａ@＊Ａ-san will come, too.
SEEN1426	4411	％Ａ	％Ａ	「＊Ｂくんもです」	`％Ａ@＊Ｂ-kun will come, too.
SEEN1426	4614			、ひょい	 *Whish*
SEEN1426	4616			、ばっ	 *Fwoosh*
SEEN1426	4618			、ひょい	 *Whish*
SEEN1426	4620			、ばっ	 *Fwoosh*
SEEN1426	4622			、ひょい。	 *Whish*
SEEN1426	4671	％Ａ	％Ａ	「＊Ａさん、怪我してるのに、いじめたらダメですっ」	`％Ａ@＊Ａ-san, why are you bulling an injured girl?
SEEN1426	4674	％Ａ	％Ａ	「＊Ｂくん、怪我してるのに、いじめたらダメですっ」	`％Ａ@＊Ｂ-kun, why are you bulling an injured girl?
SEEN1426	4679	％Ａ	％Ａ	「＊Ａさん、女の子をいじめてはダメですっ」	`％Ａ@＊Ａ-san, you shouldn't bully a girl!
SEEN1426	4682	％Ａ	％Ａ	「＊Ｂくん、女の子をいじめてはダメですっ」	`％Ａ@＊Ｂ-kun, you shouldn't bully a girl!
SEEN1426	4685			…すでに％Ａは俺より風子の味方だった。	...％Ａ has already abandoned me to side with Fuko.
SEEN1426	6115	％Ａ	％Ａ	「＊Ａさん、いきなり叩いたら可哀想ですっ」	`％Ａ@＊Ａ-san, don't you feel at all bad for hitting her for no reason like that?
SEEN1426	6118	％Ａ	％Ａ	「＊Ｂくん、いきなり叩いたら可哀想ですっ」	`％Ａ@＊Ｂ-kun, don't you feel at all bad for hitting her for no reason like that?
SEEN1426	6139	％Ａ	％Ａ	（落ち着いてください、＊Ａさんっ）	`％Ａ@(Please calm down, ＊Ａ-san.)
SEEN1426	6142	％Ａ	％Ａ	（落ち着いてください、＊Ｂくんっ）	`％Ａ@(Please calm down, ＊Ｂ-kun.)
SEEN1426	6144	％Ａ	％Ａ	（わたしがなんとかしますからっ）	`％Ａ@(I'll do something about it.)
SEEN1427	212	％Ａ	％Ａ	「あ、＊Ａさんです」	`％Ａ@Ah, it's ＊Ａ-san.
SEEN1427	215	％Ａ	％Ａ	「あ、＊Ｂくんです」	`％Ａ@Ah, it's ＊Ｂ-kun.
SEEN1427	234	％Ａ	％Ａ	「＊Ａさんも、一緒にどうですかっ」	`％Ａ@Do you want to try with us?
SEEN1427	237	％Ａ	％Ａ	「＊Ｂくんも、一緒にどうですかっ」	`％Ａ@Do you want to try with us?
SEEN1427	1336	％Ａ	％Ａ	「どうぞ、＊Ａさん」	`％Ａ@Here you go, ＊Ａ-san.
SEEN1427	1339	％Ａ	％Ａ	「どうぞ、＊Ｂくん」	`％Ａ@Here you go, ＊Ｂ-kun.
SEEN1427	1453	％Ａ	％Ａ	「＊Ａさん、落ち着いて飲んでください」	`％Ａ@＊Ａ-san, please don't get excited while you're drinking.
SEEN1427	1456	％Ａ	％Ａ	「＊Ｂくん、落ち着いて飲んでください」	`％Ａ@＊Ｂ-kun, please don't get excited while you're drinking.
SEEN1427	1724	％Ａ	％Ａ	「どう、思いますか、＊Ａさん」	`％Ａ@What do you think, ＊Ａ-san?
SEEN1427	1727	％Ａ	％Ａ	「どう、思いますか、＊Ｂくん」	`％Ａ@What do you think, ＊Ｂ-kun?
SEEN1427	1979	％Ａ	％Ａ	「＊Ａさんは、反対ですか」	`％Ａ@Are you against it, ＊Ａ-san?
SEEN1427	1982	％Ａ	％Ａ	「＊Ｂくんは、反対ですか」	`％Ａ@Are you against it, ＊Ｂ-kun?
SEEN1427	2271			俺たちは何もわかっていない。	We don't understand anything.
SEEN1427	2273			こいつがどんな存在なのか…。	Just what her existence really means...
SEEN1427	2275			もしかしたら、いつか…前触れもなく目の前から消えてしまうのかもしれない。	Maybe someday... she will suddenly disappear from our sight...
SEEN1427	2277			だとしたら…	If that's the case...
SEEN1427	2279			それはとても、悲しいことだと思った。	The thought flashes by, leaving behind a trail of sadness in me.
SEEN1428	833	％Ａ	％Ａ	「＊Ａさんっ」	`％Ａ@＊Ａ-san!
SEEN1428	836	％Ａ	％Ａ	「＊Ｂくんっ」	`％Ａ@＊Ｂ-kun!
SEEN1428	952			、ひょいっ	 *Whish*
SEEN1428	954			、ばっ	 *Pat*
SEEN1428	956			、ひょいっ	 *Whish*
SEEN1428	958			、ばっ。	 *Pat*
SEEN1428	1222			この学校で、友達さえ作らないうちに…事故に遭ってしまったのだ。	She didn't spend enough time at this school to make a single friend before getting into that accident.
SEEN1428	1224			…ぐす。	*Sob*
SEEN1428	1226			横ですすり泣く声がした。	Someone is weeping next to me.
SEEN1428	1305	％Ａ	％Ａ	「＊Ａさん、言うことはきついですけど、本当はとても優しい人です」	`％Ａ@Even though ＊Ａ-san never says anything pleasant, he's actually a very kind person.
SEEN1428	1308	％Ａ	％Ａ	「＊Ｂくん、言うことはきついですけど、本当はとても優しい人です」	`％Ａ@Even though ＊Ｂ-kun never says anything pleasant, he's actually a very kind person.
