scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN3505	1726			パピロリ～ン	*Bablomp*
SEEN3505	1728			エコーの残る効果音と共に、メニューの文字が消え、画面が星と夜空だけになった。	The menu's text fades away along with the echoes of the sound effect, leaving only the stars and the night sky on the screen.
SEEN3505	1939			視界いっぱいの藤林の顔…。	My field of vision is now filled with Fujibayashi's face...
SEEN3505	1942			一瞬、一昨日の杏の事を思い出す…。	For a moment, I recall what I did with Kyou the day before yesterday...
SEEN3505	1944			でも――…。	But―
SEEN3505	1946			これは練習じゃない…。	This isn't practice...
SEEN3505	1949			手に力がこもる。	I grip tighter.
SEEN3505	1951			女の子の肩って…細いのに柔らかい…。	A girl's shoulders... really are soft for how slender they are...
SEEN3505	1953			服越しなのに、温もりが伝わってくる。	I can feel the warmth seeping through her clothes.
SEEN3505	2380			楽しい一日だった。	It's been a fun day.
SEEN3505	2383			素直にそう思えた。	I really think so.
SEEN3505	2401			部屋に帰ってきて机の上を見る。	When I get back into my room, I look at the surface of my desk.
SEEN3505	2403			そこにはキレイに包装された袋が一つ。	There sits a neatly packaged bag.
SEEN3505	2405			昨日買ったペンダントだ…。	It's the pendant I bought yesterday...
SEEN3505	2407			こんな目につくとこに置いてて、忘れるってのも考えもんだな…。	To think that I forgot about it, even though I had placed it somewhere so obvious...
SEEN3505	2409			…まぁ…いいか、いつでも渡せるし。	...Well... it's fine. I can give it to her any time.
SEEN3505	2411			一気に二つも渡すと、却って藤林に気を遣わせるかもしれない。	If I had given her both things at once, it might've just bothered Fujibayashi all the more.
SEEN3505	2413			今日はタロット渡しただけであんなに喜んでもらえたわけだしな。	After all, she was already so thrilled to get just the tarot cards.
SEEN3505	2437			その辺、杏に感謝だ。	I'll have to thank Kyou for that.
SEEN3505	2439			少し時間をおいてから渡そう。	I'll give this to her a little later.
SEEN3505	2441			学校のカバンの中にでも入れておけば、いつでも渡せるだろうし。	If I put it in my school bag, I'll be able to give it to her at any time.
SEEN3505	2623			あっ！」	Ahh?!
SEEN3505	2785			そうだな、好きか嫌いか真ん中か…で訊かれたら、好き…なんだろうな」	Yeah, if I have to pick between whether I like her or not or somewhere in-between... I'd say I like her.
SEEN3505	3128	椋	椋	「いえ、その…＊Ａくんと二人でいる時間が…	`Ryou@No, it's just... ＊Ａ-kun, I want to have more time... 
SEEN3505	3130			もっと欲しいですから」	 to spend with you alone.
SEEN3506	761			$S081ぶぶぅぅーーーーっ!!	$S081 *Spit*
SEEN3507	43			昼休み――…。	It's lunch break.
SEEN3507	2069			付き合う…。	she would go out with him...
SEEN3508	628			度々、校門を通る生徒や……	Over and over again, we find ourselves drawing the attention of students who walk through the school gate,
SEEN3508	630			昼食を終え教室から外を眺めている生徒がこっちを見る。	or those who have finished lunch and are looking outside from their classrooms.
SEEN3508	847			藤林は少し頬を赤らめながら笑うと、手にしていたオレンジジュースを飲む。	With her cheeks blushing just a little, Fujibayashi smiles, and then drinks from the box of orange juice she is holding.
SEEN3508	863			校舎に視線を戻すと、その場所にはすでに杏は居なかった。	When I turn my focus back to where Kyou was in the school building, she can no longer be seen.
SEEN3508	865			移動…したんだろうか…。	Guess she... left...
SEEN3508	867			俺は手にしていたカレーパンを口に運ぶ。	I take a bite out of the curry bread I am holding.
SEEN3508	888			よく噛んだにも関わらず、喉を通る時になにかひっかかりを感じた…。	Even though I chew it pretty well, it's still pretty hard to swallow...
SEEN3508	908			一日の課程が終わり、教室の中が一瞬賑やかになり、そして寂しくなっていく。	After the day's classes are over, the classroom goes through a storm of activity and then returns to its previous tranquility soon afterward.
SEEN3508	910			一人、また一人とクラスメイトが帰っていく。	One after another, my classmates leave the room.
SEEN3508	912			藤林はもう教室にいない。	Fujibayashi is no longer in the classroom.
SEEN3508	914			今日決まった、新しい生徒会と創立者祭に関する会議に出向いたからだ。	That's because she's gone to the meeting for the Founder's Festival and the new student council that has just been elected.
SEEN3508	917			…そういえば新しい生徒会長には智代が当選していたな…。	...That reminds me. Tomoyo was elected as the new student council president.
SEEN3508	919			ちゃんとあいつ、目的を果たしたわけだ。	I suppose she succeeded in reaching her goal.
SEEN3508	921			やっぱり俺とは歩く道が違う…。	As I thought, she's meant for a different path than I am...
SEEN3508	924			本当なら戻ってくるのを待って、一緒に帰るんだろうが…今は…。	I guess I should be waiting for Fujibayashi to come back and go home together... but right now...
SEEN3508	926			俺は深く息を吐きながら鞄を手にすると、教室を出た。	I deeply let out a sigh, grab my bag, and leave the classroom.
SEEN3509	132			$S081ベスン!!	$S081*Wham*
SEEN3509	311	杏	杏	「うん…	`Kyou@Yeah...
SEEN3509	327			って！　そ、それよりバイクは?!」	 Wait! Never mind that! What about my bike?!
SEEN3509	519			ぼん…	 *Rrrrrv* 
SEEN3509	521			ぼぼん…ぼぼぼん…。	 *Rrrrv*
SEEN3509	615	杏	杏	『彼女を不安がらせちゃ最悪っしょ？』	`Kyou@❝Making your girlfriend worry is the worst, don't you think?❞
SEEN3509	1432	杏・＊Ｂ	杏・＊Ｂ	「あ…」\n$w「あ…」	`Kyou & ＊Ｂ@Ah...\n$wAh...
SEEN3510	127	男子生徒	男生	$S040「お、おい、どうなってんだ？」	`Male Student@$S040H-Hey, what's going on?
SEEN3510	129	男子生徒	男生	$S040「＊Ａって隣のクラスのヤツと付き合ってたんじゃなかったのか？」	`Male Student@$S040Isn't ＊Ａ going out with somebody else from another class?
SEEN3510	131	男子生徒	男生	$S040「それって確か委員長の姉貴だろ？」	`Male Student@$S040He's going out with the class prez's sister, no?
SEEN3510	133	男子生徒	男生	$S040「オレ、フタマタかけてるって聞いたぞ？」	`Male Student@$S040I heard he's two-timing.
SEEN3510	245	男子生徒	男生	$S040「お、おいおいマジか?!」	`Male Student@$S040H-Hey, seriously?!
SEEN3510	247	男子生徒	男生	$S040「フタマタって冗談じゃなかったのかよ??」	`Male Student@$S040You mean he's actually two-timing??
SEEN3510	249	男子生徒	男生	$S040「つーか、そもそもホントにフタマタなのか？」	`Male Student@$S040Actually, has he even been going out with both of them?
SEEN3510	251	男子生徒	男生	$S040「本命どっちだよ?!」	`Male Student@$S040Who is he actually after?!
SEEN3510	1760			藤林が笑っている…。	Fujibayashi is smiling...
SEEN3510	1762			俺に笑顔を向けてくれている…。	She's looking at me with a smile...
SEEN3510	1764			悪い事じゃない…。	There shouldn't be anything wrong with this...
SEEN3510	1766			間違った事じゃない…。	Nothing wrong at all...
SEEN3510	1768			なのに…。	And yet...
SEEN3510	1788			…なのに…。	...Yet...
SEEN3510	1790			なんだろう…この違和感は…。	I wonder why... something just feels off...
SEEN3510	1792			彼女の笑顔を見るたびに…俺の中に積もっていく罪悪感は…。	Every time I look at her smile... a sense of guilt builds up inside me...
SEEN3511	566	男子生徒	男生	$S040「…お、おい…やっぱあの二人付き合ってんのか…？」	`Male Student@$S040...H-Hey... so they really are going out, aren't they...? 
SEEN3511	568	男子生徒	男生	$S040「…昨日のあれは冗談じゃなかったんだなぁ…」	`Male Student@$S040...So that thing yesterday wasn't a joke, huh...?
SEEN3511	570	男子生徒	男生	$S040「…つーか、マジにフタマタ…？」	`Male Student@$S040...Either way, he's really two-timing...?
SEEN3511	572	男子生徒	男生	$S040「…てか、なんか委員長の方が本命くさくねぇ…？」	`Male Student@$S040...Actually, doesn't the class prez feel a lot more like his best girl...?
SEEN3511	574	男子生徒	男生	$S040「…オレ…実は藤林を狙ってたのにっ…」	`Male Student@$S040...I was actually after Fujibayashi...
SEEN3511	810			そして――…。	And then―
SEEN3511	1406			鼻にかかった吐息が耳に届いた。	I can faintly hear her breathing through her nose.
SEEN3511	1408			ドキっと…心臓が強く胸を叩くのを感じる。	At the same time, I can feel my heart pounding furiously.
SEEN3511	1411			ここがどこなのか…そんなことを忘れてしまいそうなくらい、頭が真っ白になるようなキス…。	The kiss is so fervent, it turns my mind into a blank... to the point that I almost forgot where I was.
SEEN3511	1429			唇を重ねたまま、ゆっくりと目を開けてみる。	With our lips still overlapping, I slowly open up my eyes.
SEEN3511	1431			これ以上ないくらい近くに椋の顔があった。	Ryou's face cannot get any closer to me than it is now.
SEEN3511	1433			そうだよな…キスをしているんだ…。	Well, of course. After all, we're kissing...
SEEN3511	1435			今以上に近くに寄る事なんて…。	You can't get any closer than that...
SEEN3511	1438			ｶｻ…。	*Rustle*
SEEN3511	1461			微かに逸らした視線。	I glance away from Ryou.
SEEN3511	1463			椋の後ろ、少し離れた場所。	Toward a spot not very far behind her.
SEEN3511	1465			そこを見た瞬間、目の奥に血の固まりが飛び込んでくるようなショックを受けた。	The moment I look there, my eyes feel as if they were going to burst.
SEEN3511	1467			こっちを見ている制服を着た生徒が一人。	There is a single student, in her uniform, looking this way.
SEEN3511	1469			見慣れていたはずのその顔にあるのは、初めて見る表情…。	Although I have seen her face for many times now, this is the first time I have ever seen such an expression...
SEEN3511	1471			目を見開いたまま、凍り付いたようにピクリともせず…。	Her eyes are wide open, and her body is frozen...
SEEN3511	1473			ただ、今にも泣きそうな雰囲気を纏った――…。	And she looks like she might break out in tears any second...
SEEN3511	1533	椋	椋	「顔を見られてるのは…ちょっと恥ずかしいです…」	`Ryou@It makes me feel kind of embarrassed if you... keep looking at my face...
SEEN3511	1535	＊Ｂ	＊Ｂ	「あ…あぁ…わりぃ…」	`＊Ｂ@Ye-Yeah... sorry...
SEEN3511	1555	椋	椋	「誰かいましたか…？」	`Ryou@Was someone here?
SEEN3511	1557	＊Ｂ	＊Ｂ	「え？」	`＊Ｂ@Eh?
SEEN3511	1573	椋	椋	「なんだか周りを気にしているみたいでしたから」	`Ryou@You kind of looked like you were looking around.
SEEN3511	1591			椋に悟られないよう、杏が走っていった方を見る。	Taking care not to alert Ryou, I glance in the direction Kyou had ran off.
SEEN3511	1593			もう彼女の姿は見えない。	She can no longer be seen.
SEEN3511	1595	＊Ｂ	＊Ｂ	「誰も…いねぇよ」	`＊Ｂ@There's nobody here...
