scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN5424	2295			閉じこめられたか…」	This damn thing is locked...
SEEN5424	2311	男	男人	「こんなチンケな罠にハマるとはなぁ…」	`Man@To think that I would fall for this lame trap...
SEEN5424	3452	智代	智代	「別に私は散々でもいいぞ…	`Tomoyo@It's fine that way...
SEEN5424	3454			おまえがこのひどい状況から抜け出てくれれば、それで…」	as long as you can be freed from this horrible situation...
SEEN5424	3590	智代	智代	「いや、そのっ…	`Tomoyo@No, well...
SEEN5424	3592			嫌なわけじゃない…」	It's not like I don't want to...
SEEN5424	3594	智代	智代	「けど、その前に、口で言ってほしいんだっ…」	`Tomoyo@But... I want to hear it from you first...
SEEN5424	3653	智代	智代	「なんというのだ…」	`Tomoyo@What should I say...
SEEN5424	3655	智代	智代	「その…	`Tomoyo@It was... 
SEEN5424	3657			残念だったな…」	such a pity...
SEEN5424	3659	智代	智代	「いや、違うか…」	`Tomoyo@No, that's not it...
SEEN5424	5241			やばいっ！　この状況が加速していったら…かなりやばいっ！	Crap! If these developments keep on accelerating like this... Seriously, crap!
SEEN5424	5245			そもそもがフェアなシチュエーションじゃないし、吊り橋効果みたいなもんだ。	In the first place, this situation isn't fair for her at all; it's more like the $K60suspension bridge effect$K0.
SEEN5424	5248			確か解呪の方法は――…。	If I remember correctly, the method to remove the curse is―...
SEEN5425	121			父さんからだ」	father.
SEEN5425	129			愛してる」	I love you.
SEEN5425	1228	春原	春原	「確かにあの場所だったら誰も来ないし、窓も裏庭にすぐ繋がってるから……」	`Sunohara@Well, the reference room seems like the perfect location. Nobody ever comes there, and the window connects right to the back garden.
SEEN5425	1230	春原	春原	「外から入ってくるにも人目につかない」	`Sunohara@No one would notice if you snuck in through there.
SEEN5426	1931	春原・＊Ｂ	春原・＊Ｂ	「どこがだよっ！」\n$w「どこがだよっ！」	`Sunohara & ＊Ｂ@Do we look like that to you!\n$wDo we look like that to you!
SEEN5426	2537	春原	春原	「$S050友達だと思って$S048いたのは$S044僕のほう$S040だけ$S034なの$S032かナ………$S034って聞こえてる!?キコエテマスカネェー!?」	`Sunohara@$S050Am I the $S048only one $S044who thinks $S040that $S034we are $S032friends...$S034Can you hear me?! Can you hear what I'm saying?!
SEEN5426	2541			ぜんぜん聞こえてないから。	I can't hear anything you're saying.
SEEN5426	2579			春原はもういない。	Sunohara is gone.
SEEN5426	2581			主人を失った席が、喪失感を際だたせている。	The empty chair only reminds me more and more of him.
SEEN5426	2583			もう、馬鹿をすることも、笑い合うこともない…。	Gone are the days we fooled around, laughing with each other...
SEEN5428	2266			その日、結局俺たちは、隅で騒ぎを見ていることしかできなかった。	In the end, we can only sit in the corner watching the commotion caused by the crowd.
SEEN5428	2284			その日、俺たちは、隅で騒ぎを見ていることしかできなかった。	In the end, we can only sit in the corner watching the commotion caused by the crowd.
SEEN5428	2287			これだけの荒くれ共に囲まれて、笑顔でいる普通の女の子…。	Looking at the normal girl smiling among the rowdy bunch...
SEEN5428	2289			不思議な光景だった。	It's such a mysterious sight to behold.
SEEN5430	2714	春原	春原	「少年…	`Sunohara@Young boy...
SEEN5430	2716			おまえは、花の胞子なんだよ」	you are a seed from a flower.
SEEN5430	2718	春原	春原	「これから、風に吹かれて、旅していくんだ」	`Sunohara@You will be carried away by the wind to go on a long trip.
SEEN5430	2734	春原	春原	「新しい場所で、新しい出会いをするためにな」	`Sunohara@You'll arrive at new places and have new encounters.
SEEN5430	2754			おまえは、ハナクソな」	Your booger is sticking out.
SEEN5430	3953	春原	春原	（だ、誰っスか？）	`Sunohara@(Wh-Who's that?)
SEEN5430	4716			初歩的な、人が人に対して接する時の教えだけど……	That's a basic rule to live by in this world, and I'm sure everyone is sick of hearing about it already.
SEEN5430	4718			宮沢が教えるとこんなにも説得力があるのか。	But coming from Miyazawa, even the same words sound unbelievably convincing.
SEEN5430	6275	＊Ｂ	＊Ｂ	「ちゃんと帰れるか？」	`＊Ｂ@Are you sure you can go home on your own?
SEEN5430	6450	＊Ｂ	＊Ｂ	「別に気にしてないから、頭を上げろよ」	`＊Ｂ@I didn't really mind, so raise your head.
SEEN5430	7151			なんて柄でもなさそうだ。	doesn't seem to be the reason here.
SEEN5430	7264	春原	春原	「パチンコ店には…	`Sunohara@Pachinko shops...
SEEN5430	7266			未成年者は入れない」	don't allow underage customers.
SEEN5430	7282	春原	春原	「へぇ～！へぇ～！へぇ～！へぇ～！へぇ～！」	`Sunohara@Heh~! Heh~! Heh~! Heh~! Heh~!
SEEN5430	7531	＊Ｂ	＊Ｂ	「気色わるッ」	`＊Ｂ@That's gross!
SEEN5430	7935			がくり。	*Thunk*
SEEN5430	8098	春原	春原	「僕…おまえに出会えて…	`Sunohara@You... are... 
SEEN5430	8100			最悪だったよ…」	the worst thing that's ever happened to me...
SEEN5430	8512	宮沢	宫泽	「いえ、違うんです。困っていないんです」	`Miyazawa@No, that's not it. I really appreciate what you said. 
SEEN5430	8514	宮沢	宫泽	「困らなかったから困ってしまって…	`Miyazawa@But it's troubling because I don't feel troubled at all...
SEEN5430	8530			あれ？　えっと…」	 Mm? What I wanted to say is...
SEEN5430	8548	宮沢	宫泽	「その、ありがとうございます」	`Miyazawa@Thank you very much!
SEEN5430	8564			宮沢はどこか嬉しそうな、どこか恥ずかしそうな、そんなテレた表情で頭を下げた。	Half happy, half embarrassed, Miyazawa has to look down to hide her blush.
SEEN5430	8566			とりあえず嫌な思いをさせたわけじゃないので、ホッとする。	I let out a sigh of relief, knowing my risky moment hasn't resulted in any disaster.
SEEN5430	8568			俺は片手をあげて、そのまま教室へと入った。	Raising my hand to say goodbye to her, I turn my feet to enter the classroom.
SEEN5430	8572			それも俺の単なる自己満足か…。	What I said to her may very well be just for my self-satisfaction...
SEEN5430	8574			こいつはそうして、これまでも暮らしてきたんだ。	That's how she's been living up until now.
SEEN5430	8576			俺なんかの支えなんて必要としないんだろう。	Is there any reason for her to need my support now?
SEEN5430	8578			そんな気がした。	I can't help wondering.
SEEN5430	14401			宮沢と、その仲間たちを、見守るように中空にあった。	Then it just stays there, as if watching over Miyazawa and her friends.
SEEN5430	14403			俺は手を伸ばしてみる。	I try extending my arm toward it.
SEEN5430	14460			光は柔らかく降りてきて、すっと、その手の中に吸い込まれていった。	The ball of light lands softly on my arm and instantly vanishes, as if absorbed into my hand.
SEEN5430	14462			温かな感覚が、そこから広がっていく。	From there, a warm sensation spreads throughout my body.
SEEN5430	14464			今の宮沢と同じ気持ちを共有するかのように。	I don't know why, but I feel like this must be how she's feeling right now.
SEEN5430	14550			やがて、訪れる…	Very soon now... 
SEEN5430	14552			大乱闘。	the inevitable war will break out.
SEEN5430	14554			俺は思った。	The thought runs through my brain.
SEEN5430	14556			ああ…	*Sigh*
