scene	code_index	zh_body
SEEN1005	266	（也算给她个教训吧…）
SEEN1005	273	（从鼻子灌果汁已经腻了…换一个玩吧…）
SEEN1005	430	…成功了。
SEEN1005	432	…终于让她喝下去了。
SEEN1005	439	…我是在犯傻吗。
SEEN1005	445	来吧。不知道有没有意思，总之试试看。
SEEN1005	501	把插在果汁盒里的吸管，塞进她毫无防备的鼻孔。
SEEN1005	503	噗嗤。
SEEN1005	2534	「哇、哇啊——！」\n$w「呀啊————！」
SEEN1005	2649	「好了，吃了这个教训，以后别再发呆了。」
SEEN1006	55	「＊Ａ，突然大声吼她太可怜了。」
SEEN1006	58	「＊Ｂ，突然大声吼她太可怜了。」
SEEN1006	244	…终于让她喝下去了。
SEEN1006	265	「＊Ａ，小风太可怜了。」
SEEN1006	268	「＊Ｂ，小风太可怜了。」
SEEN1006	453	「＊Ａ，小风太可怜了。」
SEEN1006	456	「＊Ｂ，小风太可怜了。」
SEEN1006	1371	「＊Ａ，突然大声吼她太可怜了。」
SEEN1006	1374	「＊Ｂ，突然大声吼她太可怜了。」
SEEN1008	93	「嗯——，鼻子痒痒的，可是什么也没有出来。」
SEEN1008	109	「而且不知为什么，喉咙还湿润了。」
SEEN1008	111	…成功了。
SEEN1008	113	…终于让她喝下去了。
SEEN1008	125	噗嗤。
SEEN1008	141	「哇…」
SEEN1008	143	大概插得太猛了，风子回过神来了。
SEEN1008	159	（可恶…失败了吗…）
SEEN1008	175	「小风，怎么了？」
SEEN1008	191	「刚才，鼻子感觉怪怪的！」
SEEN1008	207	「擤、擤。」
SEEN1008	209	她拼命擤着鼻子。
SEEN1008	237	「＊Ａ，又要和小风一起出去吗？」
SEEN1008	240	「＊Ｂ，又要和小风一起出去吗？」
SEEN1008	261	「＊Ａ，要带小风去哪里吗？」
SEEN1008	264	「＊Ｂ，要带小风去哪里吗？」
SEEN1008	283	…被％Ａ拦住了。
SEEN1008	296	只能换个别的了。
SEEN1008	305	％Ａ会阻止我，没办法…。
SEEN1008	312	就算我找个人替换自己，％Ａ还是会留下来，没意义啊…。
SEEN1008	319	都说了没意义。
SEEN1008	332	都说了做不到。
SEEN1008	337	与其说抱着，不如说她现在是在戳它…。
SEEN1008	339	算了。
SEEN1008	507	…戳。
SEEN1008	509	…软乎。
SEEN1008	525	「喂、$S065哇啊啊啊啊啊————！$S」
SEEN1008	527	一声惨叫。
SEEN1008	543	风子拿起海星后…
SEEN1008	559	啪——！
SEEN1008	622	「小风，冷静点。刚才只是＊Ａ他们开的恶劣玩笑。」
SEEN1008	625	「小风，冷静点。刚才只是＊Ｂ开的恶劣玩笑。」
SEEN1009	199	…终于让她喝下去了。
SEEN1009	650	是机动战士的塑料模型。
SEEN1009	1071	「给你…
SEEN1009	1073	彩虹。」
SEEN1009	1233	味道怎么样…？」
SEEN1417	28	原以为没人的地方，却坐着一个女学生。
SEEN1417	168	「那个，这里是美术社的活动室吗？」
SEEN1417	709	「以后会有人来用的。现在马上就是社团活动季了。」
SEEN1417	711	「所以在伤好之前老实休息。」
SEEN1417	713	「而且伤成这样，也做不出什么好东西吧？」
SEEN1417	717	「伤好之前老实休息。」
