scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN0424	1980			　ガスッ！	 *Gsst*
SEEN0424	1984			　ドシュゥッ！	 *Dwooosh*
SEEN0424	3121	春原	春原	「ひとりは…	`Sunohara@One of them... 
SEEN0424	3123			坂上智代」	is Tomoyo Sakagami.
SEEN0424	3234	春原	春原	「いる。後、ひとり」	`Sunohara@Yes. One more.
SEEN0424	3236	春原	春原	「おまえも、知っている…	`Sunohara@It's someone you know... 
SEEN0424	3238			藤林杏だ」	Kyou Fujibayashi.
SEEN0424	3254	春原	春原	「ルールを説明したら、どうしてか乗ってきた…」	`Sunohara@Once I explained the rules, she agreed to play...
SEEN0424	3521	春原	春原	「わりぃな、ここでおまえは…	`Sunohara@Sorry, but this is... 
SEEN0424	3523			ザ・エンドだ」	Za End for you.
SEEN0424	3613	＊Ｂ	＊Ｂ	「ゲームオーバーな」	`＊Ｂ@Game over.
SEEN0424	3950			ブビィィィィィーーーーーーーーッ！	*BWEEEEEEEEEP*
SEEN0424	3952			…やられたっ	She got me
SEEN0424	3954			…いや…	... Wait, no...
SEEN0425	1231			智代だった。	It's Tomoyo.
SEEN0425	1444			びいぃぃぃぃーーーーーーーーーっ！	*BEEEEEEEP*
SEEN0425	1446			俺の胸でアラームが鳴っていた。	An alarm goes off from inside my pocket.
SEEN0425	1544			また、アラームが鳴っていた。	Another alarm goes off.
SEEN0425	1938	＊Ｂ	＊Ｂ	「ちなみに、智代」	`＊Ｂ@By the way, Tomoyo.
SEEN0425	1940	＊Ｂ	＊Ｂ	「おまえも玩具の持ち込みで校則違反な」	`＊Ｂ@You know that you're also breaking the school rules by bringing a toy.
SEEN0425	2196			トランプのジョーカーだ。	It's a joker from a deck of playing cards.
SEEN0425	2611	春原	春原	「５秒前ー	`Sunohara@Five seconds...! 
SEEN0425	2613			４ー…	Four...! 
SEEN0425	2615			３ー…」	Three...!
SEEN0425	2660	春原	春原	「２ー…	`Sunohara@Two...! 
SEEN0425	2662			１ー…」	One...!
SEEN0425	2907	杏	杏	$S048（あんたと椋をくっつけちゃおう大作戦改め、あんたと椋くっつけ命令ってどう？）	`Kyou@$S048(How about an order for another Pairing You Up With Ryou Plan?)
SEEN0425	2911	杏	杏	$S048（勝てば官軍、敗者は黙って従うのみよ）	`Kyou@$S048(Might makes right, you know.)
SEEN0425	2927	杏	杏	$S048（ま、あたしはこれが目的でこのゲームに参加したわけだし？）	`Kyou@$S048(And after all, this is why I agreed to play this game.)
SEEN0425	2929	杏	杏	$S048（運がなかったわね）	`Kyou@$S048(How unlucky for you.)
SEEN0425	2945	杏	杏	$S048（ってこともないか、椋が彼女になるんなら運がいいもんね）	`Kyou@$S048(Or maybe not. Ryou will be your girlfriend, this could be your lucky day.)
SEEN0425	3362	＊Ｂ	＊Ｂ	「残すは、ひとり…」	`＊Ｂ@Just one left...
SEEN0425	3365	＊Ｂ	＊Ｂ	「結局、昨日の寮で襲撃をかけてきた奴は、智代でも杏でもなかった」	`＊Ｂ@So the person who tried to attack me in the dorm yesterday wasn't Tomoyo or Kyou after all.
SEEN0425	3369	＊Ｂ	＊Ｂ	「結局、昨日の寮で襲撃をかけてきた奴は、杏じゃなかった」	`＊Ｂ@So the person who tried to attack me in the dorm yesterday wasn't Kyou after all.
SEEN0425	3471			あの人なのか…。	or him.
SEEN0425	3551	春原	春原	「昼はどうするんだ？」	`Sunohara@What're you gonna do for lunch?
SEEN0425	3562	＊Ｂ	＊Ｂ	「学食だ」	`＊Ｂ@The cafeteria.
SEEN0425	3578	春原	春原	「危険じゃない？」	`Sunohara@Isn't that dangerous?
SEEN0425	3580	＊Ｂ	＊Ｂ	「あれだけ混雑してたら、正面から胸を狙うなんてできないはずだ」	`＊Ｂ@Considering how crowded the cafeteria is, it shouldn't be possible to hit my chest from the front.
SEEN0425	3597	春原	春原	「あ、なるほどね」	`Sunohara@Ah, I see.
SEEN0425	3651	春原	春原	「はぁ…はぁ…」	`Sunohara@*Pant* *Pant*
SEEN0425	3657	＊Ｂ	＊Ｂ	「おまえ、買ってきてくれ」	`＊Ｂ@Go buy lunch for me.
SEEN0425	3673	春原	春原	「パンでいいよね」	`Sunohara@You're fine with bread, right?
SEEN0425	3675	＊Ｂ	＊Ｂ	「ああ」	`＊Ｂ@Yeah.
SEEN0425	4888	＊Ｂ	＊Ｂ	「まぁな…」	`＊Ｂ@Eh...
SEEN0425	4890	＊Ｂ	＊Ｂ	「ここで簡単にやられちゃ、敗れていった奴らに悪いからな」	`＊Ｂ@I'd feel like I'm disappointing the people I defeated if I went down without a fight.
SEEN0425	4902	＊Ｂ	＊Ｂ	「そう言うあんたは、ひとりも仕留められなかったようだが」	`＊Ｂ@You say that, but from here, it just looks like you weren't able to take a single one of us down.
SEEN0425	4926	＊Ｂ	＊Ｂ	「……冗談…だろ？」	`＊Ｂ@...You're joking... right?
SEEN0425	4932	％Ｂ	％Ｂ	「一年前、俺に敗れた日から……」	`％Ｂ@Ever since the day they lost to me a year ago...
SEEN0425	4934	％Ｂ	％Ｂ	「雪辱に燃え、過酷な練習を積んできたような連中だ…」	`％Ｂ@They have been men and women whose hearts burn with vengeance; vengeance so strong that it's driven them to harsh, vigorous training.
SEEN0425	5020			オッサンが動いた。	The old man starts to move.
SEEN0425	5022			同時、俺は鞄の中身を宙にぶちまけ、その中へと突っ込んだ。	As he does, I toss what's inside my bag into the air and run toward it.
SEEN0425	5029			…オッサンの銃が俺の胸に。	...The old man's gun is in my chest.
SEEN0425	5033			相手が動いた。	My opponent starts to move.
SEEN0425	5035			同時、俺は鞄の中身を宙にぶちまけ、その中へと突っ込んだ。	As he does, I toss what's inside my bag into the air and run toward it.
SEEN0425	5042			…相手の銃が俺の胸に。	...My opponent's gun is in my chest.
SEEN0425	5058			びいぃぃぃぃーーーーーーーーっ！	*BEEEEEEEP*
SEEN0425	5060			…アラームが鳴る。	...My alarm goes off.
SEEN0425	5153			言って、オッサンは、その場から走り去る。	The old man runs off, leaving those as his parting words.
SEEN0425	5157			言って、男は、その場から走り去る。	The man runs off, leaving those as his parting words.
SEEN0425	5160			校舎からは教師たちが駆けてくるところだった。	Just then, the teachers start running our way from the school building.
SEEN0425	5200			そして、俺の銃もオッサンの胸に。	And mine in his.
SEEN0425	5204			そして、俺の銃も相手の胸に。	And mine in his.
SEEN0425	5226			びいぃぃぃぃーーーーーーーーっ！	*BEEEEEEEP*
SEEN0425	5228			ふたつのアラームが同時に鳴り響いた。	Both of our alarms begin ringing at the same time.
SEEN0425	5265			そう呟いて、オッサンは身を起こす。	The old man stands up as he mutters to himself.
SEEN0425	5269			そう呟いて、身を起こす。	The man stands up as he mutters to himself.
SEEN0425	5272			その腕の中には、俺が昼に食い残したパン。	In his arms is my leftover bread from lunch.
SEEN0426	316			俺も席につく。	I sit down at my seat.
SEEN0426	319			隣は相変わらず空席。	As always, the seat next to mine is empty.
