scene	code_index	zh_body
SEEN7401	4420	「…是吗？\n$w…是吗？」
SEEN7401_2	4965	ＭＩＳＳ！
SEEN7401_2	4967	　ＭＩＳＳ！
SEEN7401_2	4969	　ＭＩＳＳ！
SEEN7401_2	4971	　ＭＩＳＳ！
SEEN7401_2	6573	「你闭嘴\n$w你闭嘴,小野二」
SEEN7401_2	6699	「别说话了,你\n$w别说话,小野二」
SEEN7401_2	11792	一闪光芒.
SEEN7401_2	11892	「天呐…」
SEEN7401_2	11908	「嗯,我猜相机只是定位不良」
SEEN7401_2	11910	「我会重新调整它… 是啊,这应该很好。 我们来拍照吧」
SEEN7401_3	2528	「不过 事情还是会这样」
SEEN7401_3	4217	但是,我们之间有一件事不同
SEEN7401_3	4220	我将永远无法做任何适当的身体活动。
SEEN7401_3	4222	从那天起 我爸就毁了我的肩膀
SEEN7401_3	4226	我再也不能打篮球了
SEEN7401_3	4229	然而,他与众不同。
SEEN7401_3	4654	「…！」
SEEN7401_3	4810	「原来小野二早就忽略了足球」
SEEN7401_3	4826	「但他很擅长足球」
SEEN7402	1176	她起身不稳 眼睛还满是泪水
SEEN7402	1381	有个家伙站在那里 贴满了斑点
SEEN7402	3657	「那个… 就是这样」
SEEN7402	3673	$S065$SU000$S057$SU000「单单
SEEN7402	3675	$S065咦咦咦咦咦咦————!!!!$S」
SEEN7402	3739	、咚
SEEN7402	3743	、咚咚咚咚咚…!!!
SEEN7402	3752	「他来了！」
SEEN7500	1917	「и…
SEEN7500	1919	我要她给我看她的胸部…」
SEEN7500	3075	「$S065,0立刻给我滚出去——————!!$S」
SEEN7500	3738	「说」
SEEN7500	9030	然而,我不是一个因为失败而感到沮丧的人。
SEEN7500	9875	「这不是情况」
SEEN7500	9877	「也许吧」
SEEN7500	9879	「当它发生,然后当你开始去:
SEEN7500	9895	击球手！
SEEN7500	9897	已经太晚了」
SEEN7501	536	被悄悄地从房间里撤走
SEEN7501	5861	$S065乌瓦亚哈！ 页:1」
SEEN7501	5869	摇滚乐！
SEEN7501	5873	 阿亚乌乌！」
SEEN7501	5894	摇滚乐！
SEEN7501	5898	啊呜——！」
SEEN7501	5910	我深思熟虑
SEEN7501	5916	变成一个人。
SEEN7501	6423	「请…
SEEN7501	6425	爱我…
SEEN7501	6427	永远」
SEEN7501	7113	「你不认为她让他做他想做的事会更刺激吗？」
SEEN7501	7115	「他比轻音乐俱乐部的任何人都酷 更别提他也是个好歌手了」
SEEN7501	7525	创世节紧靠.
SEEN7501	7527	令人难以置信的人来到了学校,许多人撞到我,几乎让我倒在地上.
SEEN7501	7674	谈话结束了
SEEN7501	7760	「岛君」
SEEN7501	7763	「从现在开始…
SEEN7501	7765	请永远爱我」
SEEN7501	7783	很高兴
SEEN7600	2	然后,下一个时刻…
