scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN4417	726	＊Ｂ	＊Ｂ	「しりとりはもういいから、掃除を続けろ」	`＊Ｂ@We're done with the $K58word game$K0. Just keep cleaning.
SEEN4417	795			目が点になった。	My eyes widen.
SEEN4417	797			ページが切ってあるとかないとか、そういう問題を超越していた。	It's way beyond my petty worries about cut-up pages...
SEEN4417	801			放っておくことにした。	I decide to leave it alone.
SEEN4417	803			俺みたいな奴が注意したって、何の説得力もない。	I'd be the last person to sound convincing by telling her what to do.
SEEN4417	805			それにしても…	Still...
SEEN4417	807			手近な一冊を、何気なく手に取ってみた。	I grab the book closest to me on a whim.
SEEN4417	815			目が点になった。	My eyes widen.
SEEN4417	819			ページ一面にびっしりと英語が印刷されていた。	The pages are printed in English.
SEEN4417	821			いわゆる洋書の、しかも専門書らしかった。	It's a technical book from overseas, apparently.
SEEN4417	1486			構わず踵を返し、俺は図書室を後にした。	I pay her no mind and leave the library.
SEEN4417	1509			答えかけて、彼女の視線の先に気づいた。	I'm about to answer, but then I notice her gaze.
SEEN4417	1511			弁当箱は、もう巾着袋から出してあった。	She had already taken her lunch box out of her bag.
SEEN4417	1513			蓋の上に、箸が二膳あった。	There are two pairs of chopsticks on top of the lid.
SEEN4417	1661			くん…」	-kun...
SEEN4417	1785	＊Ｂ	＊Ｂ	「それじゃあな」	`＊Ｂ@See ya.
SEEN4418	78			授業中に何を出歩いとるっ！」	What are you doing outside of class?!
SEEN4418	99	春原	春原	「うあっ！」	`Sunohara@Agh!
SEEN4418	138			バカ丸出しとしか言いようがなかった。	He's an idiot. There's no other way to describe him.
SEEN4418	142			何だか無性に腹が立ってきた。	I feel irritated all of a sudden.
SEEN4418	150			何も知らない春原が、のこのこと近づいてくる。	An unsuspecting Sunohara comes strolling by.
SEEN4418	158			授業中に何を出歩いとるっ！」	What are you doing outside of class?!
SEEN4418	179	春原	春原	「うあっ！」	`Sunohara@Agh!
SEEN4418	203			っていうかおまえ、取り乱しすぎかつ卑屈に謝りすぎ。	You're panicking and slavishly apologizing way too much.
SEEN4418	221			　っておまえなんてことするんだよっ！」	 How could you do that to me?!
SEEN4418	528	春原	春原	「かんっっっっっ…………………	`Sunohara@I got toooooooo
SEEN4418	530			っぺきに無視されました」	tally ignored.
SEEN4418	864	＊Ｂ	＊Ｂ	「そろそろ戻らなきゃヤバいってのに…」	`＊Ｂ@I'd better return soon...
SEEN4418	967			ツッコんでも、もちろん無視。	I yell something, but she still ignores me.
SEEN4418	971			どうしよう？	What should I do?
SEEN4418	982			強硬手段に出ることにした。	I decide to take things into my own hands.
SEEN4418	984			ぱらっ。	*Flip*
SEEN4418	986			勝手にページをめくってみる。	I turn the page for her.
SEEN4418	988			ぱらっ。	*Flip*
SEEN4418	990			すぐに戻された。	She turns back to the page she was on.
SEEN4418	992			ぱらぱらぱらっ。	*Flip* *Flip* *Flip*
SEEN4418	994			今度はまとめて何ページかめくる。	I turn a few more pages.
SEEN4418	996			ぱらぱらぱらっ。	*Flip* *Flip* *Flip*
SEEN4418	998			速攻で戻された。	She turns them back right away.
SEEN4418	1000			風でページがめくれたぐらいにしか、考えていないらしい。	She's probably assuming the wind is turning the pages or something.
SEEN4418	1005			ここは作戦を変えるしかない。	I conclude I need a better strategy.
SEEN4418	1022			ぷにっ。	*Squish*
SEEN4418	1024			ほっぺたをつついてみた。	I poke her cheek.
SEEN4418	1026			やわらかい。	It's soft.
SEEN4418	1028			だが、全く気づかない。	But she doesn't notice at all.
SEEN4418	1030			…ぷにっぷにっぷにっぷにっ。	*Squish* *Squish* *Squish* *Squish*
SEEN4418	1032			何度か指をつけたり離したりしてみた。	I repeatedly touch her cheek and retract my finger.
SEEN4418	1034			それでも、気づく様子はない。	She still doesn't notice.
SEEN4418	1036			俺の指を頬にめり込ませたまま、平然と本を読み続ける。	She continues reading with my finger on her face.
SEEN4418	1038			相変わらず、すごいスピードでページをめくっていく。	As usual, she's turning the pages at an impossible speed.
SEEN4418	1040			しかし、これで気づかないとは…	She doesn't notice even this much?
SEEN4418	1042			いくらなんでも、無防備すぎる。	She's wide open to anything.
SEEN4418	1044			これなら、体のどこをつついても気づかなそうだ…	I bet she wouldn't notice no matter what part of her body I touch...
SEEN4418	1048			とっさに考えた妄想を、頭から追い払う。	I shake off the fantasy floating in my head.
SEEN4418	1050			というか、反応がないならつついても面白くなさそうだった。	Then again, if she doesn't react, touching her wouldn't be much fun.
SEEN4418	1056			どうすれば、こっちに引き戻せるのだろう？	How do I bring her consciousness back here?
SEEN4418	1073			結局、名前を呼ぶことにした。	In the end...I decide to call her name.
SEEN4418	1076			名前を呼ぶことにした。	I decide to call her name.
SEEN4418	1078			耳元に口を近づける。	I move close to her ear.
SEEN4418	1080			すこし青色がかった長髪から、シャンプーの甘い匂いがした。	I smell the fragrance of her shampoo on her long, bluish hair.
SEEN4418	1082			俺は囁くように言った。	I whisper in her ear.
SEEN4418	1106			…ちゃん」	...-chan.
SEEN4418	1319			ツッコミどころが多すぎて、どう攻めたらいいかわからない。	There are so many things to point out that I don't know where to begin.
SEEN4418	1321			不感症ではないらしいことがわかっただけで、いいとしよう。	Let's just say that it's a good thing I found out she's not frigid.
SEEN4418	1324			とにかく俺は、本の整理には役に立ちそうになかった。	Anyway, it looks like I won't be much help with organizing the books.
SEEN4418	1326			黙って見ていることにした。	I decide to watch quietly.
SEEN4418	1342			床に落ちている本を、腰をかがめて拾い集める。	I bend over to pick up the books on the ground.
SEEN4418	1344			分類用のラベルではなく、表紙を見ただけで何の本か正確にわかるらしい。	There are no category labels. She can apparently identify each book from its cover.
SEEN4418	1346			指先で背表紙をゆっくりと押して、音もなく元の場所に収めていく。	She pushes the spine of a book back into its rightful place on a shelf without making a sound.
SEEN4418	1348			そのしなやかな手つきだけで、彼女がどんなに本を大切にしているかがわかった。	I can tell how much she cares about the books from the deft way she moves her hands.
SEEN4418	1350			…あんな風に何かを大切に扱うことが、俺にあるだろうか？	Is there anything I care about so much that would make me act this way?
SEEN4419	145			、やめろぉ…！」	Stop it!
SEEN4420	45			このまま学校に行くというのはどうだろう？	how about going to school instead?
SEEN4420	203			く低レベルだ」	low level.
SEEN4420	1769			…ちゃん」	...-chan.
SEEN4420	1791			…くん」	-kun...
SEEN4420	2108			それでも、ひとりで演劇をしてるんだろうか…。	Will she be acting in a play by herself...?
SEEN4420	2114			あいつ、本当にひとりで演劇部を再建できるんだろうか…。	Will she be able to revive the drama club by herself?
SEEN4420	2120			今日、ことみと交わした会話を思い返してみる。	I recall my conversation with Kotomi today.
SEEN4421	2192	＊Ｂ	＊Ｂ	「演説の練習しただろ」	`＊Ｂ@Weren't you practicing making a speech?
SEEN4421	2196	＊Ｂ	＊Ｂ	「なんだってあるだろう」	`＊Ｂ@You can say anything.
SEEN4421	2199	＊Ｂ	＊Ｂ	「あなたもこの素晴らしい演劇部で、わたしと一緒に青春の汗と涙を流してみませんか？　とかなんとかだな…」	`＊Ｂ@❝Will you join me in the drama club as we shed the sweat and tears of our youth?❞ Something like that...
SEEN4421	2489			部員がいないからこそ勧誘したいのだ。	She wants to recruit because there are no members,
SEEN4421	2491			『勧誘したいなら人数を揃えて正式な部活にしろ』というのは、めちゃくちゃな話だった。	And they're telling her she has to start an official club with members if she wants to recruit others. What kind of crazy Catch-22 is this?
SEEN4422	54			、＊Ａっっ！」	＊Ａ!
SEEN4422	1024			いや、間違えたんだろう…。	No, I'm sure I picked the wrong person.
SEEN4423	1117	＊Ｂ	＊Ｂ	「どうしたんだろうな、あいつ…」	`＊Ｂ@What happened to her...?
