scene	code_index	speaker_jp	speaker_zh	body_jp	en_text
SEEN2514	4436			冬がきた。	and winter came.
SEEN2514	4622			もう、馬鹿をしてられる時間は終わったのだ。	The time to do stupid things is long past.
SEEN2514	5047			…＊Ｂ。	...＊Ｂ.
SEEN2514	5093			終わったのだろうか。	if that's all.
SEEN2514	5209			幸せを与えられていたんだ…」	was it I made you happy back then...?
SEEN2514	5225			彼女の綺麗な髪にも。	Even on this girl's beautiful hair.
SEEN2514	5311			今も。	I still have them, even now.
SEEN2514	5337	智代	智代	「さぁ、決めてくれ…	`Tomoyo@So, please decide...
SEEN2514	5339			＊Ｂ」	 ＊Ｂ.
SEEN3001	247			猪…。	and it's a boar...
SEEN3417	35			　　　$S036ぺっぺっぺっぺっぺっぺっ…。	　　$S036*Vrroom*
SEEN3417	39			　　$S040ぺっぺっぺっぺっぺっぺっ…。	　$S040*Vrroom*
SEEN3417	43			　$S044ぺっぺっぺっぺっぺっぺっ…。	$S044*Vrroom*
SEEN3417	53			　$S081ベスン!!	$S081*Wham*
SEEN3417	366			$S065ベスン！	$S065*Wham*
SEEN3417	522			$S040コッ…。	$S040*Thud*
SEEN3417	565			$S040コッ…。	$S040*Thud*
SEEN3417	590			$S040コッ…。	$S040*Thud*
SEEN3417	599			$S040コッ…。	$S040*Thud*
SEEN3417	620			$S040コッ…	$S040*Thud*
SEEN3417	624			$S040コッ…。	$S040*Thud*
SEEN3417	710			$S081ペチーン!!	$S081*Slap*
SEEN3417	834	杏	杏	$S038（バイク通学なんて校則違反なんだから、先生に見つかっちゃったら大変でしょ！）	`Kyou@$S038(Since riding a bike to school is prohibited, it'll be a huge pain if the teachers find out, you know!)
SEEN3417	852	杏	杏	$S038（何言ってんのよ！　折角買ったのよ？　乗り回したいでしょ）	`Kyou@$S038(What are you talking about? Now that I bought it, of course I'm going to want to use it!)
SEEN3417	872	杏	杏	$S038（とにかく、あたしがバイク通学したことは絶ッ………対にナイショよ！）	`Kyou@$S038(Anyhow, this thing about me riding a bike to school is ab-so-lutely a secret!)
SEEN3417	1177	杏	杏	「あーんーたーね～…」	`Kyou@You...!
SEEN3417	1179	杏	杏	「真剣死にたいの?!　	`Kyou@Do you really want to die?! 
SEEN3417	1181			２０分かけてちぎれる寸前まで首絞めたげようか？　	Want me to strangle you for twenty minutes until I almost break your neck? 
SEEN3417	1183			ん？」	Huh?!
SEEN3418	586	＊Ｂ	＊Ｂ	「どうしたんだ。妹に用でもあるのか？」	`＊Ｂ@What's the matter? You here to see your sister?
SEEN3418	3460	＊Ｂ・杏	＊Ｂ・杏	「ん？」\n$w「え？」	`＊Ｂ & Kyou@Hm?\n$wEh?
SEEN3418	3717			$S081ガターンっ！	$S081*Bam*
SEEN3418	3812			うわああああああああああぁぁぁぁぁぁーーーーーーー…	AAAAAAAAAHHHHHhhhhhh...
